#NAME	ERR9752048	ERR9752060	ERR9752066	ERR9752099	ERR9752105	ERR9752116	ERR9752121	ERR9752145	ERR9752159	ERR9752171	ERR9752177	ERR9752183	ERR9752193	ERR9752233	ERR9752239	ERR9752255	ERR9752265	ERR9752280	ERR9752286	ERR9752297	ERR9752317	ERR9752352	ERR9752376	ERR9752409	ERR9752414	ERR9752423	ERR9752438	ERR9752458
K05786	14.165336	39.235445	162.2333681	7.1583	37.324947	3.0512634	1.982264	6.0463398999999995	137.381768	94.83082999999999	0.0	179.850951	130.903783	113.64734490000001	18.670853	16.2712788	5.4087537999999995	2.9443390000000003	4.470965	11.39652	110.85372	122.35361999999999	313.38434500000005	7.8564810000000005	22.608021	6.676863	0.0	18.71296
K05787	33.673182	37.8198	152.11324000000002	0.0	38.80464	5.730138	50.47101	33.08779	74.5865	148.27739	3.79842	169.465579	52.024	83.97369	70.70481000000001	31.094783	176.597753	73.13774	0.0	183.999	129.4161	139.5247	199.4266	39.238149	22.578162	5.02829	0.0	38.183801
K05788	10.20882	0.0	56.6386	0.0	16.05028	2.25426	18.65192	7.5981	5.98354	60.9106	1.491096	67.2024	1.589306	16.722284000000002	25.296	6.5585	0.0	25.7978	0.0	0.0	37.601	35.709	0.0	72.3696	24.8424	17.88054	0.0	32.622609999999995
K05789	0.341414	0.0	0.0	0.0	0.0	0.500032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.228617	0.0	0.0	0.0	0.0	0.0	53.3732	23.8002	43.131603	0.845802	0.0	0.0
K05790	3.205397	0.0	0.0	0.0	0.0	2.9452974	40.744181	0.839532	0.0	0.0	2.117599	0.0	0.0	0.0	16.35046	0.0	0.0	58.7234	0.0	0.0	0.0	0.0	0.0	107.580758	34.764641	3.648095	0.47736	0.0
K05796	13.357993	44.786	0.0	0.0	16.17644	1.2676900999999998	2.94252	0.0	60.49611	33.34564	9.341079	101.07312999999999	0.0	85.71542240000001	6.35298	6.81634	0.0	15.925836400000001	0.0	0.0	88.39961000000001	110.65596	0.0	34.97982	12.095093	35.163420800000004	0.0	0.0
K05798	3.53912	67.9766	0.0	0.0	16.1704	3.92074	36.800663	0.0	108.570112	19.54594	1.168602	116.7208	0.0	3.6706499999999997	36.622802	0.0	0.0	41.1236	0.0	0.0	181.5242	181.1378	209.656	78.15741	33.90478	0.0	0.89092	0.0
K05799	15.000839	44.1574	179.7962	0.0	41.109809999999996	10.930701299999999	47.68915	13.2469	65.647	94.584	2.083955	158.63139999999999	110.2576	108.9688284	41.39761	25.529	102.46202	43.96033	0.0	0.0	118.1826	119.2142	210.762	86.30996999999999	44.954975	10.589369999999999	8.590315	90.882853
K05801	10.1616	50.44937	18.3211	2.27926	1.979754	6.988521	26.7508	53.097195	28.4436	109.26952	2.384955	0.0	0.0	83.00576	15.86944	26.73033	192.54801	33.8424	0.0	234.79	0.0	0.0	177.4072	38.882554999999996	14.59286	3.03668	1.288252	0.0
K05802	1.861306	0.0	0.0	0.0	0.0	0.1437804	0.995524	1.871742	0.0	27.8396	0.0	0.0	0.0	0.0	8.838707	0.0	0.0	1.473674	0.0	0.0	0.0	0.0	117.1038	2.54308	7.493983	6.3983740000000004	0.266352	0.0
K05803	11.62362	22.3662	45.7666	0.0	18.18188	2.4201591000000002	36.9092	11.60478	30.66695	159.529366	1.0038661	93.93767	45.25684	112.435177	32.67782	40.1504	186.92517999999998	44.994659999999996	0.0	260.728	79.67581	78.89023	174.0026	32.038585	12.6447838	5.431923	0.434982	50.2715806
K05804	6.34094	0.0	66.683	0.0	0.768184	5.049167	17.49084	4.88866	0.0	7.95534	0.5363878	4.63128	0.0	88.5234	36.7126	9.63556	96.1892	14.632883	0.0	0.0	0.0	0.0	233.602	36.84774	10.10798	8.35872	0.6174	1.484334
K05805	15.78612	0.0	17.34742	0.0	1.05319	3.191025	35.85495	15.3854	0.0	54.7178	1.624449	3.41122	0.0	92.1542	67.14537	2.7231	4.480599	39.93	0.0	0.0	0.0	0.0	0.0	52.618849999999995	33.90198	16.90616	5.04616	0.718386
K05807	25.527409	30.9816	134.289	0.0	40.59704	4.023361	21.787	19.549356	48.560569	117.14789999999999	3.802959	152.7983	71.020573	95.640584	44.8009502	19.32238	104.85598999999999	32.25112	0.0	0.0	97.11926000000001	112.35604000000001	203.26	28.573613299999998	7.68686	14.019302	0.0	35.001816000000005
K05808	29.291838	189.908917	163.336801	0.0	19.709133	8.920325	77.114374	48.6868269	338.927746	171.4924	6.49932	98.53241	0.0	64.043943	118.584919	49.458213	161.387188	98.497241	5.69327	21.92438	10.370161	98.410838	1.8239	59.573974	32.31138	7.3532079999999995	0.0	2.09816
K05809	4.686699	0.0	0.0	0.0	0.0	0.810104	3.722842	1.993288	0.0	0.0	0.0	0.0	0.0	0.0	5.317948	7.0517959999999995	139.0436	4.1702414	0.0	0.0	0.0	0.0	0.0	3.139888	4.711259	0.946702	0.0	0.0
K05810	40.289994	120.97458	3.557225	0.0	7.2447550000000005	9.7194649	110.2787715	15.18296	95.1900744	16.56286	7.89478	25.07078	0.937004	38.798557	17.44762	25.265	165.66855999999999	28.419221	1.637448	135.584949	32.5301615	31.668029999999998	183.613964	77.883017	45.461827	8.057056	4.36156	0.0
K05811	15.0839	0.0	0.0	0.0	0.0	0.0	1.80401	18.575141	0.0	0.0	0.0	0.0	0.0	0.0	53.8246	0.0	0.0	3.406602	0.0	0.0	0.0	0.0	1.735802	1.076802	0.0	10.04538	0.0	0.0
K05812	22.400444	35.9718	0.0	0.0	13.67658	3.084276	30.774774999999998	26.226222	59.954788	29.9582	2.397881	87.3492	0.0	4.1433656	79.85473	0.0	0.0	40.031227	0.0	0.0	93.928	98.2636	0.0	28.343374	17.952551999999997	13.260506000000001	0.627658	0.0
K05813	6.609478999999999	5.82464	0.0	953.154	1.17178	68.833212	11.8979808	8.6276828	7.54134	0.0	0.0	0.0	0.0	3.2926219999999997	19.56488	0.0	97.8962	25.860436999999997	0.0	0.0	0.0	0.0	0.0	11.02014	10.7750189	191.143164	0.391748	0.0
K05814	16.82294	50.37297	0.0	423.20626	118.050808	114.5675961	53.9962	13.767233000000001	65.724192	55.531624	9.450890000000001	48.856559999999995	72.5178	84.883788	27.97983	0.0	97.93745	67.429267	33.8348	0.0	60.582499999999996	40.8964	321.9987	148.68341900000001	67.461022	279.787509	0.853688	82.57726600000001
K05815	7.894119	9.37664	0.0	894.3439400000001	119.436961	144.01006	20.43542	9.5887677	0.0	0.0	7.981872	54.42244	16.48338	78.2586	28.80856	8.07492	92.2904	21.038809999999998	34.0022	0.0	71.4842	43.181	177.7156	30.55857	25.648861000000004	149.43941	0.0	34.423169
K05816	13.552879	41.17696	157.598	3.00046	147.30673000000002	65.7959948	29.705	32.328	82.82315	0.0	10.4722	158.53661	35.9776	31.4941686	41.708616	8.92018	4.11294	46.82063	33.7706	0.0	123.15942000000001	109.85081	100.54769999999999	93.0827958	37.861182	13.987290999999999	1.359658	40.3418374
K05817	4.42596	0.0	0.0	0.0	0.0	0.116547	0.0	5.5331	0.0	0.0	0.0	0.0	0.0	0.0	7.70198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.685556	0.0	0.0
K05818	5.46666	0.0	0.0	0.0	0.0	0.260492	0.0	3.80766	0.0	0.0	0.0	0.0	0.0	33.4394	23.19164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1278	0.926404	0.0
K05819	13.633394	0.0	0.0	0.0	0.0	0.201394	0.0	11.035438	0.0	5.61834	0.0	0.0	0.0	0.0	10.936412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.689925	0.618692	10.25566
K05820	6.82706	0.0	0.0	0.0	0.0	1.3098148	5.876936	7.467248	0.0	0.0	0.0	0.0	0.0	0.0	30.415390000000002	0.475936	0.0	7.804047	0.0	0.0	0.0	0.0	0.0	35.67499	29.16498	17.94772	0.624112	0.0
K05823	8.900590000000001	2.03318	6.3170855999999995	0.0	117.6930231	20.788033	0.5338504000000001	2.110119	131.50416	22.3102	0.0	41.646190000000004	0.5728821	10.064663	19.91036	8.3813327	2.0361219999999998	0.8886855	7.3218464	43.5376	10.6508239	76.5989491	10.777504	0.0	0.0	4.653277	1.833684	1.683634
K05832	8.670736	4.0053586999999995	12.7365153	0.0	0.0	2.281539	0.5903342	13.596185	127.401388	37.56519	0.0	42.79475	0.0	75.0716602	3.390903	13.583347999999999	142.6214861	0.462832	6.64436	134.7964	12.6882626	100.77534	30.613655	25.975209	0.0	4.255647	23.83781	10.978995
K05834	10.96314	0.0	0.0	0.0	0.0	3.316523	38.5824	1.682952	0.0	41.32143	1.95483	0.0	0.0	0.0	7.79006	0.0	108.2498	49.892456700000004	0.0	0.0	0.0	0.0	0.0	94.0302	34.241425	0.0	0.344024	0.0
K05835	29.197429999999997	0.0	0.0	0.0	0.0	2.903485	0.0	33.22458	0.0	0.0	0.0	0.0	0.0	92.8023484	19.55636	0.0	91.1904	0.0	0.0	0.0	0.0	0.0	0.0	12.829488000000001	8.68286	33.98342	0.0	0.0
K05837	58.01321	82.29344	83.660355	0.0	23.1852098	20.021001000000002	78.102592	84.47140660000001	163.031025	34.36365	2.1039377	83.44434100000001	48.878043000000005	90.130234	19.22204	53.978216	79.9214504	9.073227	5.297883	40.8552	53.109718	152.0702123	279.764695	8.243393	477.820389	11.245895	61.544736	40.3031807
K05838	10.785566000000001	0.0	0.0	0.0	0.0	3.441676	20.42182	8.007203599999999	0.0	23.7622	0.56843	0.0	0.0	0.0	15.94643	27.170166000000002	112.86266	19.45294	0.0	226.664	0.0	0.0	0.0	48.7595	22.236203	11.6859418	0.0	0.0
K05839	2.25592	0.0	0.0	0.0	0.0	0.0	5.46054	4.141442700000001	0.0	9.04958	0.0	0.0	0.0	7.409593	8.91304	0.0	79.468	9.23026	0.0	0.0	0.0	0.0	0.0	2.213	0.1294944	5.68778	0.0	8.55402
K05844	5.52202	36.0088	80.2702	0.0	20.523978	2.7726235	5.54578	5.786779	52.910381	49.89219	0.295866	84.40317999999999	66.48476000000001	89.443263	8.36682	38.06763	102.90898	5.8438	0.0	222.93	52.7714	61.2344	206.688	31.764857	26.978	12.05022	0.591278	46.018190000000004
K05845	17.560695	19.201419899999998	0.0	8.14142	167.856192	128.447361	0.442164	6.3750419	15.362563	87.5942	22.13665	154.973612	0.0	83.99097859999999	35.5885954	0.943641	70.8346	8.96006	75.842813	0.0	244.956	196.322644	114.75385	0.0	0.0	21.427581	3.09458	1.350804
K05846	18.548717	9.3343599	3.9533	13.04062	60.781209	75.6702374	1.1204465	13.7532164	14.722207000000001	135.475577	15.0687	144.251757	0.0	8.120481	33.3376169	9.436372	213.032023	13.43711	38.563829	3.71916	104.893998	97.306588	647.524534	20.882205	12.509786299999998	14.334407	3.436645	1.350804
K05851	3.599082	42.1644	0.0	0.0	13.559872	2.3076181	20.915587000000002	0.35105	67.78320500000001	86.5103512	0.1069078	53.571449	77.48758000000001	105.5902625	5.6704	3.96448	4.54364	25.043184	0.0	0.0	58.584998	54.280918	164.458187	72.35172850000001	8.085401300000001	1.116792	0.613302	14.76806
K05874	3.1157	0.0	0.0	0.0	0.0	1.003886	3.75258	0.0	0.0	49.4274	0.0	0.0	0.0	0.0	8.29624	14.28158	154.9	4.81728	0.0	0.0	0.0	0.0	343.644	48.163	39.195032	0.0	0.0	0.0
K05875	3.55074	0.0	0.0	0.0	0.0	1.3850886	7.17624	1.47511	0.0	0.0	0.223572	0.0	0.0	0.0	10.9331	5.16036	0.0	9.17814	0.0	0.0	0.0	0.0	426.028	13.52924	14.328839	3.15214	0.0	0.0
K05876	5.93488	0.0	0.0	0.0	0.0	1.420732	0.0	2.32758	0.0	0.0	0.0	0.0	0.0	0.0	18.598119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.9908	0.0	0.0	4.90958	0.0	0.0
K05877	4.22004	0.0	0.0	0.0	0.0	0.0	0.0	3.27166	0.0	0.0	0.0	0.0	0.0	0.0	6.63352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.404	0.0	0.0	7.41622	0.0	0.0
K05878	15.1504	0.0	0.0	0.0	31.771568000000002	1.1163676	6.457	10.707783	6.812576	0.0	5.358885	0.0	0.0	2.378882	11.329016	0.0	0.0	6.60738	0.0	0.0	190.6851	0.0	5.84126	11.83626	46.280448	8.06776	1.398802	0.0
K05879	18.395141000000002	11.432859299999999	0.0	3.31528	18.51224	46.0724	3.60488	3.485843	95.7076	0.0	7.68956	12.17774	0.0	1.594508	20.85876	1.678068	0.0	5.240263	8.515375	6.20948	33.013962	8.807369999999999	144.72602799999999	3.7333	87.854761	26.967033999999998	0.0	1.22276
K05880	3.33566	0.0	0.0	0.0	28.48598	1.843422	5.18952	5.23076	1.677927	0.0	0.1072888	0.0	0.0	2.313084	9.75448	0.0	0.0	2.61416	0.0	0.0	171.7048	0.0	0.0	14.99442	27.196792000000002	3.67824	0.0	0.0
K05881	21.555203	43.865	3.51338	0.0	33.92464	12.003727999999999	22.0266	10.497541	161.00583699999999	35.4142	0.565874	78.13455300000001	0.0	4.305038	30.45876	1.726242	3.3516	27.20682	4.709821	9.74594	294.22786	120.32033	6.92274	66.319	64.921839	17.545337	0.68273	0.0
K05887	25.069	0.0	0.0	0.0	0.0	1.579796	22.355	24.1194	0.0	0.0	0.0	0.0	0.0	71.4467407	56.5194	0.0	0.0	9.424622000000001	0.0	0.0	0.0	0.0	0.0	62.2666	14.348797000000001	28.145	1.672652	9.4604389
K05896	10.490417	5.13014	18.271679	13.9608	12.576671600000001	37.932975	0.71691	11.385221	150.806793	386.04082	1.56648	84.493369	1.473586	80.92741240000001	20.661198	28.395238199999998	273.7997437	7.018359800000001	152.792001	281.0181822	51.6743873	79.1512159	41.020996000000004	9.925967	0.0	152.164344	14.620845	7.813753
K05916	6.717435999999999	0.0	0.0	5.90452	0.857416	1.509469	8.78414	9.418084	0.636994	61.14295	0.7252155	0.0	0.0	81.07826999999999	17.120417	1.797772	82.738	11.41275	0.0	0.0	0.0	0.0	0.0	12.77178	14.678822	6.525844	0.0	0.0
K05939	5.52712	38.3668	0.0	0.0	11.066875	2.0460964	3.614859	5.32074	56.29508800000001	43.4086	0.0	49.6562	85.33203999999999	96.012396	8.3569	0.0	2.3405	4.242165	0.0	0.0	52.6336205	52.3134	180.9894482	22.679448	14.939416000000001	6.38714	0.0	14.6309
K05946	1.324487	0.0	6.622153	0.0	4.931463	1.572954	0.82403	14.06936	1.61735	40.208	6.3025	0.0	0.505	76.7536	0.2555558	16.978384000000002	93.57876999999999	0.0	0.868846	242.62411	1.613724	7.5119	16.35036	44.012201999999995	0.0	0.0	62.11915	9.604745
K05964	12.23386	0.0	0.0	0.0	117.30474000000001	2.2540430000000002	43.50437	0.0	0.5425564	0.0	2.98346	97.6642	0.0	3.446304	29.5136	0.0	0.0	47.8362	0.0	0.0	97.4154	0.0	0.0	158.1138	25.36618	14.66902	2.22702	0.0
K05966	21.917396	0.0	0.0	0.0	163.141	4.808835	26.3594	11.45152	0.0	0.0	2.93462	0.0	0.0	0.0	24.56701	16.75902	0.0	50.43741	0.0	0.0	0.0	0.0	0.0	128.7474	43.11742	11.78778	2.35594	0.0
K05970	146.55479	108.061228	0.0	0.0	37.340003	7.850856	315.358	73.47906	126.6626	0.0	7.939437	2.92574	0.0	0.0	33.347	88.561	0.0	47.20418	0.0	0.0	0.0	0.0	0.0	0.0	0.6706759	25.22437	0.0	0.0
K05982	17.911367	0.0	0.0	0.0	20.04002	2.766043	0.0	16.272463199999997	0.0	1.61644	0.0	96.1502	105.309	13.329839	21.22816	0.0	108.62039	21.5302	0.0	0.0	0.0	0.0	244.236	7.04706	16.06658	3.5729556000000002	0.0	90.2688
K05984	8.53268	0.0	0.0	0.0	0.0	2.013423	3.79128	8.6558	0.0	0.0	0.733234	0.0	0.0	0.0	9.22646	0.0	69.9268	22.6152	0.0	0.0	0.0	0.0	164.6416	4.68568	15.34784	4.5855	0.58772	0.0
K05988	50.0488	0.0	0.0	0.0	9.1977	0.0	94.9184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0606	0.0	10.88804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.121334000000001	0.0	0.0
K05989	59.622042	35.57282	0.0	0.0	73.44654	228.649288	129.84	7.24638	0.0	0.0	187.73064000000002	0.0	0.0	0.0	0.0	48.93384	0.0	27.78922	0.0	0.0	0.0	0.0	0.0	0.0	60.214	81.78769	0.0	0.0
K05995	9.59692	37.4774	0.0	0.0	22.68899	1.861076	11.09442	8.69564	57.653564	61.64114	0.478688	83.6626	0.0	3.7541	23.202	9.3547039	83.61387	17.32702	102.1964	0.0	101.4116	114.6614	0.0	20.7266	8.62894	70.96221	2.17168	0.0
K05997	11.908301999999999	0.0	0.0	0.0	0.0	2.61568	55.28003	11.05724	0.0	0.0	1.576618	0.0	0.0	0.0	26.25304	0.0	0.0	57.4896	0.0	0.0	0.0	0.0	0.0	192.807007	45.221004	10.742715	1.08404	0.0
K06001	66.671396	17.1682018	0.0	0.0	13.803503899999999	0.0	81.9692	25.53017	0.0	0.0	4.767846	0.0	0.0	0.0	0.0	40.608408000000004	0.0	16.51552	0.0	0.0	0.0	0.0	0.0	0.0	107.6536217	47.6395445	16.4910861	0.0
K06006	20.9084	0.0	9.69752	0.0	1.400112	6.352576	33.7402	25.752658	0.0	0.0	1.603278	4.64922	0.0	76.45595	52.9798	6.19108	0.0	64.8788	0.0	0.0	0.0	0.0	270.09	92.6374	47.29637	24.139	1.779668	0.0
K06024	132.582751	161.52955699999998	90.418944	382.3546	65.383637	137.67044	0.94371	54.687579	163.34859	64.984752	113.023628	49.6	2.1645	10.2384403	88.87104	22.7690222	178.562786	142.0999939	297.351278	175.163486	44.909276	73.761929	47.669587	3.267344	19.488703	210.94	312.93416	4.20192
K06039	9.09616	36.683	97.26574	0.0	24.99717	2.04348	0.0	8.91128	63.9272	6.42964	0.355668	77.85757000000001	63.5631	115.677397	14.53594	19.010778000000002	5.18168	0.0	0.0	0.0	73.797	90.9976	111.0506	0.0	0.0	27.8694	0.0	232.974
K06041	9.98072	60.5838	0.0	1.898444	1.613106	7.405812	34.9704	65.20256520000001	26.1892	42.5872	31.484355	0.0	0.33537	78.26321	7.86322	25.4488	190.7252	54.109	0.0	91.4782	0.0	0.0	0.0	206.784	61.4558	3.57496	0.0	0.0
K06048	1.629834	0.0	0.0	5.22378	0.6271	3.1831951	11.505444	0.948658	0.0	6.498281	1.433999	0.0	85.2152	10.370399	25.866967000000002	0.64513	0.0	14.949435	0.0	0.0	0.591752	0.0	161.5326	35.532830000000004	19.45111	1.366438	0.493788	72.97445
K06073	5.15086	0.0	36.8096	0.0	13.52232	1.420636	39.342	6.1679	0.0	23.5498	1.204176	43.86658	54.896174	64.7479827	17.77814	4.26952	64.4992	5.411361100000001	0.0	0.0	19.80228	68.1478	454.952	96.265	43.926836	15.62276	0.0	46.3896
K06074	3.87958	36.392	0.0	0.0	14.52418	1.254996	6.857	0.0	57.894378	0.0	0.0	87.3898	0.0	3.543105	7.5175	13.73496	3.02388	6.61076	0.0	0.0	83.8158	101.6036	216.564	9.94802	32.50241	0.0	0.773834	0.0
K06075	35.0068	36.4674	0.0	0.0	16.618781000000002	6.116323	70.2722	35.5924	51.821818	40.2098	5.2441	113.7272	47.5738	24.3349731	79.7628	0.84687	0.0	85.717	0.0	0.0	105.20752	106.49615	0.0	82.858	23.6412	26.095	2.80856	57.6874
K06076	28.65036	47.15284	0.0	0.0	5.098822	9.1229697	101.97714599999999	48.397801	23.5622	86.5196	0.469868	0.0	0.0	3.6741	60.61077	18.12102	0.0	63.534949999999995	0.0	0.0	0.0	0.0	0.0	25.259636	21.341220500000002	2.74972	2.1404041	45.703
K06077	13.72026	0.0	0.0	0.0	21.04197	2.143584	3.2078867	9.7395	0.0	80.4278	0.0	0.0	0.0	37.783574	25.9004	1.246744	61.6168	1.755444	0.0	0.0	0.0	0.0	284.186	9.406501	3.4227794	6.27558	0.0	3.04308
K06078	37.8464	45.9218	195.6968	0.0	40.59064	5.624665	72.2124	40.5074	79.4982	124.7684	5.2246	201.0445	74.370352	110.51701299999999	85.1544	19.22546	82.95635999999999	63.265	0.0	0.0	137.574	156.373	42.99134	59.5474	28.89615	14.41556	5.88118	27.724176
K06079	20.5456441	43.328584	0.0	0.0	1.835232	5.4997810000000005	6.3169956	48.05178	28.2172	0.0	1.713338	0.0	0.0	0.0	10.0621	0.0	0.0	10.707658	0.0	0.0	0.0	0.0	189.639126	58.548239	64.0864	16.80466	0.24599	0.0
K06080	23.028587	0.0	0.0	0.0	0.0	4.100977	51.253389999999996	19.77352	0.0	15.83766	1.910344	0.0	0.0	90.1554325	54.701699	0.0	0.0	75.6114	0.0	0.0	0.0	0.0	276.49	146.148753	80.23686000000001	17.096577	1.48375	0.0
K06113	31.787	0.0	0.0	0.0	10.1974	0.0	79.563	0.0	0.0	0.0	4.83436	0.0	0.0	0.0	0.0	0.0	0.0	10.50204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.73446	0.0	0.0
K06131	21.3270373	75.443229	8.445921	18.82304	73.424662	38.882169	41.125565	16.319015	228.000247	59.69778	7.507357000000001	250.05404000000001	49.372019	35.4799954	37.2775577	21.7462516	551.404018	59.601254	11.014056	402.53622	259.481538	196.293639	475.3953901	175.19836899999999	63.3411975	63.713938	9.23838	113.2284
K06132	7.03622	0.0	0.0	0.0	0.0	1.241398	5.103648	5.3264119999999995	0.0	0.0	0.0	0.0	0.0	0.0	15.2508	0.0	73.0562	4.743659	0.0	0.0	0.0	0.0	218.358	8.807402999999999	6.07466	0.652994	0.28553	0.0
K06133	15.500202	0.0	0.0	0.0	0.479992	2.318297	9.2276	20.854595	132.483205	33.97459	1.328856	0.0	0.0	0.0	37.664863	33.778818	40.997	15.824901	0.0	151.1436	0.0	0.0	257.11731399999996	39.76314	38.573405	16.69522	1.748562	0.0
K06140	12.4178	0.0	0.0	0.0	0.0	4.217416	12.5837	14.22344	0.0	67.4638	0.0	0.0	0.0	75.2964	26.0186	0.0	0.0	20.091	0.0	0.0	0.0	0.0	0.0	76.106	81.101117	23.9452	0.0	0.0
K06141	8.48678	42.1768	0.0	0.0	17.500814	3.79304	25.00781	10.41478	63.989176	59.10239	1.433482	101.905795	63.0714	105.449062	32.16224	0.0	93.22846	30.0642	0.0	0.0	102.233958	110.3748	149.808766	81.9790142	40.463229999999996	11.80424	0.0	36.5368
K06142	149.40853	70.70561000000001	0.0	0.0	39.759273	9.3297704	92.89988	83.54216	47.7641	76.384	15.405765	0.0	69.99718000000001	8.287009000000001	56.95156	45.41754	58.179500000000004	59.03305	0.0	137.85836799999998	0.0	0.0	0.0	11.664997	8.137443	19.052363	0.0	108.2522
K06143	25.2959745	15.34706	0.0	0.0	6.40596	0.6766787	71.5064	34.289672	0.0	0.0	1.2472670000000001	0.0	0.0	0.0	16.68394	52.09989	0.0	8.481762999999999	0.0	0.0	0.0	0.0	166.1416	7.28602	111.0756234	3.71316	0.0	0.0
K06144	11.0856	36.009	0.0	0.0	24.076213	3.8950389999999997	19.84706	12.17182	57.23322	0.0	0.0	78.52913	118.59382	134.763811	24.316	6.6428	6.31084	34.9874	0.0	0.0	74.9342	118.1919	173.5058	24.97741	19.74899	3.25082	0.0	118.0612
K06145	7.0049	68.3128	56.5124	0.0	31.881225	4.321681	26.507179999999998	5.859198500000001	93.4812	30.721047	0.382686	187.51943999999997	133.86101	121.0295953	3.34452	10.36078	3.93746	32.154650000000004	0.0	0.0	175.3940625	208.978	164.8912	90.17975	48.13841	32.7210587	0.530662	54.883704
K06147	424.54373	1025.8702234999998	188.132613	1085.8278	363.71963700000003	522.0796720000001	77.653122	234.376434	1057.7234099999998	116.664	1019.567153	86.54801	2.71562	70.308452	266.631766	76.508295	55.703791	472.4555042	555.365934	130.72257000000002	17.3853067	20.8173793	63.247198	0.621606	26.8991857	260.434419	466.0179	0.0
K06149	16.86638	38.9056	165.299	0.0	34.53003	4.597481	32.484	21.7568	71.91838000000001	101.4464	1.1662714	177.184	119.8858	121.53054800000001	48.392	28.945361	137.89670999999998	39.6514	0.0	0.0	123.3704	128.4385	138.3868	80.157602	53.907799	42.853	3.8977150000000003	149.292368
K06153	243.624188	191.1232463	86.96102499999999	388.64654	327.7922852	288.0857233	187.44977300000002	157.241458	303.2662041	104.40773999999999	319.368194	180.0377824	87.57602	110.0882603	141.1568765	67.190744	209.3721921	228.424251	253.69834	172.506714	113.6090887	169.689188	229.04822000000001	153.866964	507.32183910000003	328.6776385	301.1895326	54.074780000000004
K06155	6.861332	0.0	19.82364	0.0	0.0	2.086296	11.649	5.973423	0.0	56.6823982	0.239132	0.0	0.0	94.0852391	15.828838	3.80416	3.63604	16.36524	0.0	0.0	0.0	0.0	252.068	20.448429	18.302701	5.9436	0.408624	0.0
K06156	6.9692	41.4558	123.9534	0.0	34.97162	3.9622674	10.092264	6.0059019	66.92304000000001	50.64641	0.404552	136.6442	111.90305000000001	110.912045	10.929002	11.66402	2.53006	17.35593	0.0	0.0	108.9578	113.9858	218.84	25.268443	8.3884749	12.11272	0.93094	37.582605
K06158	2.710061	48.069226	104.78366400000002	13.24092	34.559411999999995	14.6203019	3.606013	3.990663	77.970022	88.91403	2.16084	159.576	111.920942	102.358375	35.36901	81.61234999999999	339.47202	9.231743	0.64989	280.3658	139.7173	121.435643	140.82283	10.683099	5.995576	7.6063623	0.255702	17.078679
K06159	0.93978	0.0	0.0	0.0	0.0	0.1865858	15.317960999999999	0.726398	0.0	33.8022	0.91441	0.0	0.0	0.80384	1.530886	2.7613	75.98216000000001	14.735023	0.0	0.0	0.0	0.0	114.34741149999999	18.437242	5.628239	1.020718	0.248786	0.0
K06162	7.371907	0.0	0.0	0.0	1.554968	0.0	1.363004	3.189597	0.0	3.32884	6.64978	0.0	0.0	0.3534907	6.32858	1.26694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.59762	13.4746186	12.63116	1.332432	0.0
K06164	3.44892	48.354	155.8538	0.0	36.13318	2.843777	31.1338	0.0	69.000393	41.242395	0.323866	155.3022	0.0	1.3040985999999999	0.0	0.0	0.0	77.9388	0.0	0.0	111.5398213	136.1529	158.9534	174.8204	38.4846401	5.02028	0.0	1.1965778
K06166	10.97252	0.0	0.0	0.0	0.888378	1.397657	7.37024	2.716634	0.0	0.0	8.08232	3.74386	0.0	0.0	33.4468	17.1298	0.0	10.53856	0.0	0.0	0.0	0.0	203.92	17.319903	17.175684999999998	32.3404	0.0	0.0
K06167	6.70766	0.0	1.233666	0.0	0.0	2.8535350000000004	52.770344	0.0	0.0	0.0	2.143005	0.0	0.0	0.0	32.95819	1.658954	0.0	57.9022	0.0	0.0	0.0	0.0	0.0	152.344	44.94397	0.0	1.076166	0.0
K06168	227.793736	206.737512	90.864976	403.968	246.896465	310.958082	185.90717	170.642393	164.2347553	52.3886	392.505965	147.51382	69.617756	96.97243359999999	115.8514	90.464883	291.2023043	220.69025	149.97322169999998	211.024135	126.572195	117.292537	206.10251	75.40461499999999	186.6150217	74.4079723	292.868489	58.6849919
K06173	262.59810500000003	188.02633699999998	124.169152	529.00805	237.409721	215.120439	173.806721	127.429828	270.599854	131.785794	82.46340099999999	192.63698	33.64287	112.598563	141.36787999999999	84.81355699999999	436.7285828	264.1682634	237.331999	527.99434	201.045718	131.2910375	405.58409	144.591602	174.2204452	126.596263	150.389466	109.391057
