#NAME	ERR9752345	ERR9752037	ERR9752038	ERR9752039	ERR9752040	ERR9752105	ERR9752106	ERR9752107	ERR9752108	ERR9752126	ERR9752127	ERR9752128	ERR9752129	ERR9752130	ERR9752133	ERR9752145	ERR9752146	ERR9752147	ERR9752148	ERR9752159	ERR9752160	ERR9752161	ERR9752162	ERR9752188	ERR9752208	ERR9752249	ERR9752250	ERR9752251	ERR9752252	ERR9752280	ERR9752281	ERR9752282	ERR9752283	ERR9752291	ERR9752292	ERR9752293	ERR9752294	ERR9752327	ERR9752328	ERR9752329	ERR9752330	ERR9752346	ERR9752347	ERR9752348	ERR9752428	ERR9752429	ERR9752430	ERR9752433	ERR9752434	ERR9752435	ERR9752448	ERR9752449	ERR9752450	ERR9752453	ERR9752454	ERR9752455
K01056	187.6931525	84.754082	195.446245	130.68773000000002	125.533856	280.835897	175.315574	282.55386599999997	192.1724083	172.1074954	166.165405	121.996423	277.95032399999997	54.704449	187.3812259	115.3595931	165.197835	194.580789	72.977183	336.3376816	72.526366	127.761165	126.1145854	146.0192584	84.76337170000001	52.300811	131.427779	216.942432	153.0189957	120.2547806	155.790108	106.47480499999999	109.341209	363.72197819999997	350.9525483	231.49823469999998	164.4476033	332.29411	127.482367	84.7821747	75.918657	195.93060400000002	173.2758555	115.38494800000001	249.270044	118.201369	387.64198	156.711745	134.14146	95.967224	158.68264200000002	251.14143	199.553583	103.6976	131.93527699999999	134.346689
K01057	0.228554	0.0	4.42434	0.0	11.644922000000001	151.73424	62.1687	33.772384	32.91945	5.56054	0.0	0.0	0.0	10.5723	35.59707	44.865013	32.63059	122.478611	25.19041	39.8116	14.148978999999999	11.96586	27.22277	65.15741	4.816126	15.374821	36.469177	57.979192999999995	38.710775	31.619970000000002	126.9904	0.0	31.370614	5.154702	45.90056	93.16018	13.943038999999999	6.978296	101.548364	0.0	39.9802	0.822156	0.0	18.506445	0.0	0.0	0.0	0.0	0.0	0.0	156.07377	129.606337	47.745149999999995	47.1188	95.83715	46.4887541
K01058	49.50432	15.58542	21.875629999999997	71.56924	0.0	0.0	1.887446	1.32219	0.8135214	0.0	0.0	0.0	16.4076	0.0	0.0	0.0	19.687941000000002	14.61354	0.0	0.0	0.0	3.593978	2.45268	1.050186	1.09307	0.0	0.0	0.0	0.0	77.5674	42.46024	113.1534	0.0	39.0138	16.503603	12.949114999999999	1.657828	0.0	15.31884	89.20996	5.74992	2.539423	19.32706	0.30921	1.1238842	0.0	0.0	151.546	180.14257	47.246405	0.0	77.7305483	5.610418	208.044	56.01466	103.4985737
K01061	42.34319	2.2096014	2.743418	6.671316	0.0	19.205	0.0	0.0	0.62701	0.0	0.0	0.0	0.0	0.0	0.0	11.15788	6.1067610000000005	6.55096	0.0	0.0	0.0	3.364424	1.2322406	0.0	0.0	19.20762	8.8191	8.9119	0.0	15.29778	7.13538	20.5852	0.0	7.81254	6.47189	4.338036000000001	9.95236	0.0	0.0	17.32608	1.9039392	3.523956	19.984918	0.0	0.0	0.0	0.0	26.52256	28.04497	13.0101	0.0	12.937794	3.8090420000000003	25.6148	9.27556	10.59964
K01066	58.291517	13.9533409	15.1107638	34.770022100000006	0.0	0.79929	1.092	0.0	5.064383	1.288307	0.0	0.0	0.0	0.0	3.780418	20.8886217	4.62134	5.850701	2.815106	0.0	0.0	7.69646	1.7138309999999999	0.49933	15.87078	59.1976	23.220804	12.1092185	3.906734	21.633233	3.86182	7.49306	12.65444	12.50798	4.759206	6.421457	9.4663544	0.0	2.16892	14.2809573	2.4052379999999998	2.864457	28.937171	4.94998	0.0	0.0	0.0	37.335390000000004	28.8938025	0.0	0.0	11.16184	3.835961	38.3168	21.5676	24.198191
K01069	62.752169	124.652765	72.372653	111.87685	128.342038	32.709025000000004	0.0	4.783646	57.279635	18.191979	132.0732	132.7852	33.01357	12.567442	63.772385	62.033762	131.03860500000002	105.075835	94.343007	74.720285	27.9099471	67.221458	73.567061	18.5164354	65.353205	104.934745	117.69935	48.4569671	45.089858	65.35361	41.92748	91.11666	135.95397300000002	36.758216000000004	23.651007	14.276437999999999	115.26997	41.6126	0.0	81.08474	26.567843	44.581398	42.7766	118.81452900000001	46.4848344	19.24096	1.67111	70.87533	68.456042	51.293041	0.0	10.449958	0.0	32.29099	27.232039999999998	45.338049
K01070	35.83158	19.187955000000002	24.136639000000002	73.237225	0.0	7.82062	0.0	0.808128	1.621779	0.392382	74.6934	68.1664	23.302035	0.0	0.988602	5.8694	2.7562	5.78888	0.0	55.605526	1.90828	4.89713	2.663496	0.3686916	0.0	12.1808	8.14666	6.919778	0.0	19.20014	27.49457	32.1262	0.0	9.6808	14.651689	12.425642999999999	11.06088	138.296213	0.426234	73.58592	6.057301	15.732451	32.1942	0.0	35.629	14.39582	0.0	162.36341	200.468301	46.514987999999995	0.0	19.673085999999998	2.38944	38.0982	46.77402	69.700542
K01077	35.92965	0.0	0.1173572	25.4731728	59.680485	47.112197	5.04254	19.33841	44.1464	5.95984	0.0	0.0	266.83455	2.410579	56.958032	51.452015	136.86016899999998	60.206926	19.74212	101.148	51.8044	71.40413600000001	58.292214	45.645195	56.811186	13.8222	87.770989	13.304059	67.084255	63.19757	34.40531	60.10906	55.219008	392.60402	321.661955	125.7247631	15.500726	0.0	0.0	65.89804	4.39668	14.5903138	61.093454	36.7905884	0.358726	0.0	2.29246	184.944773	118.597376	81.271603	0.0	87.087035	77.832586	120.091845	134.614655	122.014009
K01079	25.751582	12.314719	202.543741	69.489221	50.842973	143.302977	37.248557	29.922262	76.1354027	7.99808	8.861699	0.0	47.473342	9.600559	33.418583	57.486764	135.77884799999998	146.8548801	27.058034	138.2718	56.800818	228.97376	174.82981610000002	74.0088559	22.946365	13.107361899999999	99.603023	281.47165	38.7891612	20.6704	13.472018	0.0	65.01819	310.801481	277.4995817	130.2206093	13.667583	46.6052	107.97966	29.731653	56.3479714	3.4675719999999997	52.242174999999996	37.599825	0.1128676	0.0	0.0	51.70738	48.10299	24.159553000000002	54.684738	183.2242521	141.441245	58.6482	90.755875	81.385219
K01082	56.56074	11.41961	19.415585	38.163442	0.519198	0.0	1.785722	1.39602	1.404862	0.0	0.0	0.0	0.0	11.1137	2.96734	9.736315999999999	0.790026	2.83276	5.62798	0.0	0.0	6.61044	0.84996	24.10744	2.877363	33.62141	15.1269382	5.6742482	6.181962	21.45123	21.850744	16.29694	3.046015	7.868054	7.254398	4.996144	5.3165	0.0	0.0	52.535196	11.26361	4.835515	26.210162	8.4591	0.8148413999999999	0.0	0.0	77.530058	100.96426	29.545841000000003	3.916968	9.582847	0.0	35.2874	40.2302	72.540828
K01085	26.020968	7.5048070000000004	10.531283	23.464579999999998	0.1222956	0.0	0.0	0.0	0.6161291	0.0	0.0	0.0	0.0	9.30324	4.960337	9.675500999999999	0.468014	0.461118	7.30842	0.0	0.0	3.426	0.1905546	0.080044	0.834648	26.6892	10.376778	5.6806203	0.0	0.0	5.139419	3.19734	0.451512	0.0	2.0705	2.0846752	2.06494	0.0	0.0	0.0	18.1125985	1.2685794000000001	7.873427	0.0	0.0	0.517288	0.0	0.0	4.0318	0.0	0.0	8.318199	0.350756	6.73292	0.0	11.4709994
K01087	42.0676	13.735903	15.87293	33.9262	0.34765	0.0	0.0	0.0	0.561792	0.0	0.0	0.0	0.0	0.0	0.0	17.51814	6.485356	6.0977	0.0	0.0	0.0	1.927806	3.1121792999999998	0.0	0.0	26.148	11.354438	7.874382000000001	0.0	29.70955	22.527017	36.8034	0.0	15.405481	11.628519	10.943833999999999	6.5114	0.0	0.0	58.51646	2.868001	2.221497	19.06146	0.0	0.742704	0.0	0.0	123.0881	122.32173999999999	36.280553	0.0	14.579285	2.7459	52.04204	28.04798	53.784974999999996
K01089	40.050760000000004	119.956182	46.001375	43.431791000000004	17.226897	25.1249768	100.859165	67.314565	9.389448	68.86	133.406551	118.16519	3.3802594	0.0	6.9110468	10.710224	20.527208	10.462248	8.081838	50.676818999999995	1.625864	4.047956	1.542651	15.808894	6.39794	27.9879574	26.084153999999998	12.487587999999999	18.16113	33.60805	140.924228	55.18159	6.7990425	5.546039	39.9533469	40.19097	18.329603	160.05539	0.5811322999999999	17.103878	0.6471212	19.5072565	17.17078	11.0906594	213.8543774	176.57662	98.3982375	23.906204	26.174191	23.7792	73.16215	17.0495343	43.427842999999996	11.229398999999999	69.172139	54.3228395
K01091	32.9035031	13.4893152	146.734747	78.13767990000001	128.7546522	78.496832	17.03942	15.47812	215.6060843	117.5096306	0.0	0.0	49.1377513	89.2757299	94.0869686	85.243444	133.99100900000002	148.0248637	82.773247	177.13225	93.133293	122.1495658	125.1484241	39.9946394	77.69786810000001	49.216609	121.0904852	80.97501899999999	61.668867999999996	45.241169	9.055434	54.933765	138.844449	6.305187	49.002561	111.1901999	55.4171901	171.504683	81.6038233	33.963402	79.786947	19.1114011	29.267006	107.0924216	117.82479000000001	63.820322	60.06519	26.481375	32.775024	29.146024	101.03022399999999	47.3710451	43.069647	42.5544	10.56987	15.011057000000001
K01092	28.781578	8.31322	11.502635	31.745614	19.980187	30.476766400000002	118.445	229.195573	22.733622	148.67658	169.87142	144.601	2.808	0.812218	10.35194	10.75082	10.698378	6.92208	18.6724	56.104231999999996	1.981618	2.028461	18.677881	2.27136	3.614048	35.45123	19.032944	11.225688	5.168664	36.43083	11.53027	79.59401	6.60136	13.689895	37.047579	31.836632	25.3136357	6.44774	15.986469	34.27326	7.022378	29.084787000000002	12.29434	40.025569	256.8958295	215.3337	862.272	64.865604	75.84819	33.364138999999994	43.452803	13.11638	41.046389	62.04719	24.482002	35.853426
K01093	35.1564	4.595159	6.329942	16.603735	0.0	0.0	0.0	0.0	0.1945262	0.0	0.0	0.0	0.0	0.0	0.0	2.13858	4.0327	3.72254	0.0	0.0	0.0	0.975857	0.305862	0.0	0.0	30.33136	1.764716	4.947838	0.0	22.16115	10.7586	23.7164	0.0	13.564219999999999	8.451242	8.827742	0.543046	0.0	0.0	18.86307	1.776162	1.512868	12.1249	0.0	0.0	0.0	0.0	72.67456	77.60603	58.39401	0.0	18.914878	3.30512	28.2754	30.81099	63.63059
K01095	56.88577	9.25374	11.81366	48.5855784	10.0365419	7.90364	21.41883	6.4359	4.1598	0.0	0.0	0.0	15.86624	0.0	0.0	12.99158	3.479801	7.1826	0.0	0.0	0.0	3.363424	3.91762	5.2897622	1.861474	45.093779999999995	17.52354	11.318293	4.57254	39.32378	151.35539	44.2498	0.0	16.8589595	19.91866	26.430812	10.952793	0.0	0.0	68.0986	2.48574	2.064741	28.79117	0.712384	0.206204	0.0	1.4500609999999998	102.6413514	109.8112187	42.379777000000004	42.5624	78.92399	9.961390999999999	18.29226	20.631809	33.724525
K01096	27.169663	7.00266	7.9912600000000005	20.24523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8512982	0.0	0.0	9.23186	1.149148	0.817146	0.0	0.0	0.0	3.0643409999999998	0.0	0.326958	0.0	19.98244	7.5328612	5.92736	0.0	8.9646	15.714844000000001	0.0	0.0	4.41534	7.500338	8.616939	2.63138	0.0	0.0	35.29737	1.509718	2.6564978	11.38088	0.0	0.0	0.0	0.0	162.1416	106.11833	46.25745	0.0	18.880677000000002	0.0	31.203	38.262778	60.233096999999994
K01104	96.311834	23.629226	103.084349	61.787736	106.847382	435.948514	43.075229	31.01419	69.108022	36.547593	7.259158	2.05002	52.86501	167.32024570000002	185.486869	86.324742	57.954858	188.432336	128.709432	551.067577	169.68735	50.284362	111.461968	65.666062	169.980526	162.458355	54.3923691	76.017792	88.711236	108.196679	19.21526	39.39666	139.08615	417.395615	382.123352	171.295259	319.01368	100.41928	273.90772	74.413206	135.374441	24.74519	85.565344	212.412112	30.011331	2.24476	43.097030000000004	53.357094	45.28339	27.388579	129.111018	172.7680601	104.97385	74.94305	38.945618	36.107801
K01118	33.233025999999995	108.813425	49.9391976	73.804093	7.07402	18.811736	0.0	0.0	0.7281230000000001	2.17416	134.292205	132.376765	29.940229000000002	10.31434	3.21548	14.772208000000001	1.122186	0.8437545	5.995841	61.044191	0.856472	3.192441	3.6585357	1.295802	2.3216840000000003	42.526596000000005	21.5793551	6.1092357	1.048224	18.148581999999998	1.773878	2.811798	3.52502	1.0256061	10.271170999999999	1.516238	6.949917	119.26383	16.497949000000002	58.446208	16.4014715	24.900186	11.89384	1.731806	137.370177	60.241	5.05772	67.4934	82.374406	58.864033	0.0	16.478968000000002	1.28252	7.12604	5.34178	13.006013
K01119	213.335984	0.0	1.34263	7.7437241	73.279799	8.671009999999999	25.686	12.76832	23.9693952	6.2201624	0.0	0.0	383.85418	22.116239	68.2193959	0.0	9.877739	8.7267247	59.747832	0.0	35.7738	174.21709429999999	157.5045283	39.130622	62.482398	27.832995	12.783000999999999	8.541284000000001	14.135379	57.005767	183.074847	56.302064	71.456594	25.1608	16.5244048	22.6223988	140.935859	169.47764	0.6278779	60.764827000000004	9.064449	213.77794089999998	153.019398	105.360387	0.1641246	0.0	0.0	76.034332	73.335179	39.957959	70.49506	6.54986	4.1275205	67.78227700000001	282.653844	174.796662
K01126	67.419292	8.56738	159.457841	34.775836999999996	110.98179	96.447416	100.319462	77.55499	60.637412	73.289126	20.98997	18.18188	0.0	4.472858	42.0450006	187.539066	297.986111	141.82766	93.172042	124.36112089999999	59.109377	154.52082000000001	130.2874005	35.513441	50.340407000000006	73.380231	238.104047	43.499212	113.794849	132.55178	40.372004000000004	139.99190900000002	80.300644	49.6738571	42.555429	60.888027	22.9258083	145.06164	11.796553099999999	95.2004	18.808724	12.586646	31.0254408	44.822414200000004	113.44959	123.89414	77.62182	219.3394734	206.0264608	52.281678	30.998417	27.5370487	27.307571	153.000414	364.157777	277.84774
K01129	166.9246	97.5048	199.1432	34.129599400000004	39.993379	76.179617	29.353	31.74415	42.43054	31.935059	0.0	0.0	438.676318	111.00301	20.855574	124.64901	173.228978	128.291015	55.197181	33.4996	456.77249	246.390031	170.447368	35.331432	23.907581	17.52196	135.8468046	294.1083735	91.443488	209.81	0.0	0.0	71.709947	0.0	12.549602	8.6757735	29.051627	217.862313	227.657948	0.0	69.248032	213.67749	113.655477	79.7584337	0.415332	1.83382	1.633468	0.783014	0.4193337	23.7280203	37.2888181	180.0828428	106.81389	0.0	137.461441	79.468165
K01130	37.338194200000004	10.752077	14.533899	31.6331675	2.68698	0.0	0.0	123.421	4.377915	0.0	0.0	0.0	2.185695	0.0	0.0	0.0	4.2664029	5.0154571	0.0	0.0	0.0	4.0227787	0.0	4.5184	4.8908	0.0	0.0	0.0	5.52788	47.890077	152.2644287	33.300797	2.18344	8.835679	4.513842	4.71794	0.0	0.0	0.0	28.926101000000003	2.170297	2.645994	12.4974753	29.687982	0.0	0.0	0.0	61.38838	72.50476	19.565705	22.6326	16.612642	2.434081	80.31744	26.606219	34.83633
K01138	55.640641	15.419601	23.781786	43.509393	0.0	0.0	0.0	0.0	0.6308017	0.463986	0.0	0.0	0.0	0.0	0.0	3.282041	0.0	0.7831017	0.0	0.0	0.0	6.522886799999999	1.1337639	0.1298102	0.0	9.98674	3.8402819999999998	3.2306	0.0	2.222518	0.535354	2.237858	0.0	0.263196	1.5753599	2.0144374	13.175582	0.0	0.0	22.872828000000002	2.7136438	4.0116836000000005	30.508383000000002	0.0	0.248756	0.0	0.0	42.340025600000004	43.547769	27.970194	0.0	24.417546	1.3484	0.0	10.901454000000001	17.081391
K01139	8.916530999999999	110.42322899999999	38.604176	58.6799862	0.0	22.4056039	1.411318	1.707866	1.6536081	0.190831	132.71158839999998	136.2672	25.8822562	0.0888952	0.0	6.5799807	2.1372632	1.7499137	0.0	64.61818600000001	1.882144	1.930284	0.214682	0.3303879	0.0	41.2447886	5.268479800000001	2.5744819999999997	0.0	7.3423339	3.8087329999999997	9.4249	0.0	7.275898	5.3265155	3.80572	3.615472	91.1	15.7120844	14.09991	0.8845799000000001	21.1938262	6.0502232000000005	0.0	68.06039129999999	27.3605492	3.68566	21.472782	21.202749999999998	19.275402	0.0	1.8320234	0.549934	14.514223	3.09368	11.9999746
K01141	37.5532	2.4893	3.00578	24.101990999999998	0.0	0.0	0.0	0.0	0.174281	0.0	0.0	0.0	15.530448	0.0	0.0	9.14208	8.28084	7.6928752	0.0	0.0	0.0	2.378765	1.521284	0.0	0.0	37.25327	18.47375	7.964256	0.0	31.918	16.95664	39.3904	0.0	17.4389	9.167044	8.164765	0.902354	0.0	0.0	40.391059999999996	3.45972	2.508004	12.073611	0.0	0.0	0.0	0.0	87.81874	85.55088	33.8621508	0.0	14.018382	2.26414	51.6678	25.85635	38.5364
K01142	13.4097256	51.0176271	37.915173	50.510154	25.534358	107.404269	0.0	4.717326	15.1666	1.643354	112.94493969999999	94.154903	3.685499	35.592973	7.0998014000000005	29.51703	3.59234	6.3060849999999995	13.482458999999999	17.674519	9.080963	2.17294	9.293916	4.8967030000000005	8.056783	61.7509677	31.7224449	11.0289672	5.172003	16.891901999999998	4.99776	13.974955999999999	14.81888	6.6431455	9.4612036	8.2976599	24.56358	71.248448	23.011966	14.51339	22.104793	11.039000099999999	6.3233739	23.219967999999998	43.6001944	24.80283	6.3317	20.1806268	14.92264	7.855733	0.0	5.3202644	0.0	13.43742	5.89068	10.407858699999998
K01146	38.03039	63.8427618	22.2906287	45.9211974	0.0	5.68346	0.0	0.915804	2.0974575	0.0	64.1888	63.3324	26.466939999999997	0.0	0.0	6.26114	1.16717	3.4085	0.0	57.201853	1.944892	3.504275	0.0	0.0	0.0	16.18644	6.155155000000001	2.4542580000000003	0.0	13.28918	19.19538	15.98918	0.0	6.69302	17.840485	9.411658599999999	1.881504	0.0	0.0	52.3688	1.252196	16.3434455	11.50288	0.0	8.34722	0.0	0.0	46.84398	50.04733	28.714011	0.0	6.169085000000001	0.0	13.30638	14.04922	26.502781
K01147	21.86878	98.24191300000001	32.0307994	37.9468216	0.0	30.27137	0.0	1.140974	0.755888	0.0	136.0766	125.793	13.408583	5.5265	3.6710846	19.951905	3.9148630000000004	7.73734	3.34246	34.549423	1.43415	2.095382	0.0	0.0	1.106094	35.568802000000005	11.29536	12.3010763	0.89625	21.9532	11.60442	18.00246	1.586006	11.30746	13.77643	6.4061433	7.93496	0.0	3.56976	38.16037	9.196121999999999	19.2640054	9.655501000000001	0.0	71.8358	38.6288	2.94792	184.19819999999999	145.2894	93.303781	0.0	23.31825	15.59062	19.92698	12.95654	33.630242
K01150	34.891	14.27857	17.965989999999998	66.44077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.8624	0.0	0.0	10.62368	5.906567	5.096179	0.0	0.0	0.0	5.015836999999999	1.200726	0.6233559	0.0	27.45416	13.109843	6.718466	0.0	19.89843	17.84623	24.2934	0.0	10.973821000000001	10.293159	9.638573	3.4074012	0.0	0.0	45.87934	2.105804	1.895607	15.74462	0.0	0.0	0.0	0.0	40.42438	47.70683	24.471635	0.0	4.667655	0.0	14.163170000000001	16.482595	26.3060379
K01151	161.274237	115.344626	163.4577634	70.50797399999999	106.176793	98.26627599999999	179.861391	283.869963	68.4048377	92.073926	103.4404	84.6848	274.232454	47.277612	28.153214	119.522339	150.761269	99.733261	39.244575999999995	88.529417	277.09189100000003	221.922142	151.84466700000002	40.1528336	23.840194	27.3382	111.113006	261.772152	61.818818	139.3457228	131.725235	39.382597	68.016937	3.7620009999999997	35.077417	27.729753	36.365222	158.40211	144.39427	23.106397	41.780797	179.135054	108.939113	96.831091	92.8832	64.125338	29.6544	25.469416	37.026209	40.695395000000005	143.98025	165.4547437	121.899048	7.29424	64.955724	60.632048999999995
K01153	160.6920025	10.64845	15.831482000000001	88.05795	31.232795	173.1403025	39.875231	45.63522	41.3038076	11.800502	0.0	65.9446	121.754046	76.705066	37.14917728	66.241236	123.36481	89.60917	20.9572268	36.257372	103.91722	137.686423	131.942003	89.844946	47.826582	68.00786000000001	103.5840401	70.288982	60.0377483	40.10682	43.81139	49.770455	8.974264999999999	3.770984	35.4645	68.78853	94.325205	37.092012000000004	31.96304	1.905406	15.6897845	176.6992	114.18585	50.3118323	4.33052	28.3274	2.04682	0.0	13.41842	75.9476	110.520681	31.467488000000003	46.212597	33.54904	0.0	2.6116049
K01155	0.233278	0.0	0.0	0.0	6.648334	0.0	0.0	1.828166	95.4108324	12.316961	0.0	0.0	0.0	0.0	9.95094	1.705098	0.0	0.981486	8.85625	0.0	0.0	0.0	13.94686	0.0	0.0	0.0	0.0	0.0	50.116225	0.0	0.0	0.0	0.0	0.0	0.317058	0.0	10.12976	0.0	0.0	0.0	0.0	0.0	0.0	14.250522	0.0	0.0	0.0	0.0	0.0	0.0	12.37358	0.0	0.0	0.0	0.0	0.0
K01159	180.1041503	33.937422999999995	190.883234	26.0207596	99.59103999999999	226.362438	167.19134599999998	261.559584	87.518176	156.55524400000002	148.5746	122.9262	327.59409	79.91135200000001	95.745821	166.157371	238.661815	257.62597	62.12981	290.163844	441.29569299999997	267.256081	196.411624	202.0183041	77.141869	34.071967	135.8294349	365.8904132	108.115017	223.61573300000003	155.547146	62.8698	101.19452679999999	218.4427258	230.50361999999998	215.119496	56.815612	137.479138	286.98015	32.297207	86.434996	243.330521	145.991464	147.75488099999998	166.75163600000002	126.21874700000001	615.5838	192.8893687	208.2782468	52.272391999999996	308.851984	381.8663954	260.826327	81.4976	221.218273	203.726044
K01169	38.38684	11.669993	13.220789	41.16941	0.0	35.1686	0.0	0.0	1.79215	0.522474	153.3068	134.7184	1.0541	0.0	0.0	11.85754	0.921696	2.72308	0.0	43.412936	1.286774	3.71446	0.365548	0.0	0.0	50.173	14.385945999999999	7.1222840000000005	0.0	3.9824580000000003	14.49544	30.1756	0.0	2.39536	4.088785	4.103624	6.31098	0.0	0.0	50.40038	1.285642	18.6278785	19.07432	0.0	104.4044	71.328164	2.99906	78.91597	78.6011	46.235166	0.0	5.3284	1.122322	14.5504	14.97537	23.26216
K01175	18.3103914	8.97721	14.23146	31.10538	0.0	1.199064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2020589999999998	4.183021	0.0	0.0	0.0	0.305266	2.150541	0.1488114	0.0	22.5894	9.9442275	7.0002	0.0	57.4278	30.1196	67.7984	0.0	29.9246	12.76616	9.74446	0.92919	0.0	0.0	74.83	2.74156	1.408704	11.014958400000001	0.0	0.0	0.0	0.0	99.6848	93.608	41.5674	0.0	5.6109941	1.690884	69.65981000000001	39.788259000000004	44.137835
K01176	34.6262	8.451877	9.4528	76.08962	22.501225	83.7731814	44.275608999999996	40.52476	41.323544	0.0	0.0	0.0	18.220818	0.771984	22.01303	24.05515	13.699498	68.018618	37.14519	0.975093	0.0	2.731144	13.521051	49.09479	20.913566	34.43121	22.644823	39.079742	21.090182	40.96604	134.64860199999998	28.42166	24.68664	10.063802	35.743667	50.9376236	10.017865	21.361967999999997	50.7162	25.74083	23.385842	2.992878	24.938567000000003	32.256765	0.0	0.0	0.0	62.88525	55.43092	17.32938	83.2017	54.9322561	47.64441	46.42098	19.902881	31.589360000000003
K01182	177.675932	0.349122	163.66253	0.0	15.303703	0.441538	0.0	0.0	19.3776965	0.0	1.009352	0.0	254.3258	14.584083	4.0322	0.0	0.0	1.02242	9.97788	0.366334	19.183159	84.85901	86.497	21.15139	8.926437	0.0	0.0	235.6318	7.594598	0.0	0.0	0.0	69.92407	0.0	0.0	0.0	3.006678	12.64738	2.43758	0.0	12.62448	211.51936500000002	176.9022	23.362831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253.2038	178.53187	0.0	5.5789	0.0
K01185	10.7911072	3.525124	3.7828613	11.418688	4.8115054	13.2666719	0.691328	3.200343	40.302583	0.0	232.62846	176.7514	0.8852059999999999	0.605156	0.726506	7.737186	9.22698	13.4131	0.0	0.0	0.61293	3.8546811	0.0	0.0	0.508626	0.0	0.0	1.986035	0.0	0.0	1.8096	7.6442879999999995	0.0	12.934844	6.42684	2.811825	0.8120628	0.0	0.0	0.42374	3.722539	32.181387	2.864739	4.140859	104.8749791	65.96311	1.869388	1.158538	0.730978	1.891474	0.888406	5.641584	1.921098	6.007215	11.185777	53.061082
K01186	195.0977774	0.0	199.5144	0.0	70.05543	13.815	139.34705	158.36437	39.940185	96.077991	0.0	0.0	396.3359865	23.804823	40.808366	59.182558	123.09276919999999	46.206005000000005	24.89961	41.88141	54.21103	207.0077	151.68734999999998	81.15017999999999	30.60561	21.787646	91.561853	212.838365	120.367592	12.68045	107.4376	29.7782	58.00763	212.39021200000002	184.44037	87.57216	25.858159	57.389551999999995	1.717758	0.0	16.619125999999998	221.21244	156.32884	27.155197	64.673434	82.7294	206.102191	1.3916902	0.84876	0.0	43.22464	157.4956415	163.895669	0.0	335.08196	223.70444
K01187	63.6229457	11.9244	18.488281	87.81141000000001	139.50063799999998	214.217986	147.094377	98.67187100000001	80.214381	28.12878	0.0	0.0	47.6369833	50.31779	51.637989999999995	60.532178	137.6822472	74.519373	34.4391497	30.2562	398.0796	151.852857	81.213881	132.916947	80.659394	107.86482	121.247028	42.186002	74.1597514	252.627692	410.992551	2.4534	108.1063678	341.386142	324.01365100000004	156.460012	112.44360900000001	10.2196	3.5514	16.34945	8.476895	4.2868561	68.8114351	62.4841823	0.0	0.0	0.0	21.60398	24.496783	14.072887999999999	209.81804	73.246759	47.871207	3.5698	23.43178	29.240423
K01191	218.384	0.0	264.964447	0.0	14.6909105	92.40921999999999	59.4019	40.08917	36.125627	0.0	0.0	0.0	475.4902	82.35225	7.16314	0.0	0.0	20.8658	22.59617	0.0	35.330168799999996	175.24353	171.01259	28.31205	8.621057	11.79282	43.38373	420.38624000000004	64.10301	264.29538	185.1982	0.0	60.127202000000004	0.394536	14.124034000000002	19.825479	7.800828	0.0	270.572	0.0	68.8534	281.494	166.9198	80.93421500000001	0.0	0.0	0.0	0.0	0.5120159	0.0	44.54205	230.09791	233.457727	0.0	185.0301	103.3984
K01193	6.0186	0.0	0.0	0.400162	22.572580000000002	47.42464	38.032047	26.294218	46.607801099999996	31.0479663	13.44658	0.0	44.922137	106.2756071	20.558206	56.540219	25.84064	48.004381	46.64799	151.662078	84.745552	28.6302	28.6914	31.1346421	6.72814	19.5837295	36.6682	64.805574	48.53284	93.95622	117.311	3.463461	63.381038000000004	7.883284	0.0	0.0	48.628605	117.77731	87.019053	0.0	46.634221000000004	3.951479	4.041701	30.1941779	0.0	0.0	0.0	1.417754	0.506094	0.0	46.85577	0.6313955	2.685117	0.0	84.80539	69.694729
K01194	40.73662	11.273726000000002	14.116204	46.005145	0.0	0.0	0.0	0.67807	0.410348	0.086877	0.0	0.0	20.2361663	0.0	0.251422	0.707026	15.525942	15.598021000000001	0.0	0.0	0.0	4.230257	2.009462	0.1716968	0.0	20.88419	9.48122	6.974896	2.87824	79.821391	38.960441	81.0416	0.0	36.858179	18.61199	16.2177224	1.519884	0.0	0.0	107.8026	5.048939	2.850521	17.95064	0.0	1.303858	0.0	0.0	326.20843	345.29209299999997	107.114689	0.0	12.615632000000002	9.122192	229.516	111.85085000000001	194.62318630000001
K01195	2.09258	3.864417	6.219124	10.361662	41.181169999999995	1.376744	0.949192	0.0	106.6729879	45.585766	0.0	0.0	0.0	102.35824699999999	107.198811	24.033446	7.322743	18.384778	12.514726	17.6457	197.02667000000002	55.896999	59.121028	2.5585644	36.202038	15.21646	6.613021	35.068863	46.249679	45.28841	1.435066	0.0	37.660252	0.709176	1.430493	4.137255000000001	44.259539	65.7184	9.1305	1.631792	190.717641	0.1813524	6.09686	61.932593	0.0	0.0	0.0	0.987144	0.0	0.76624	7.08338	7.796868	0.412376	2.29266	1.594712	1.345464
