#NAME	ERR9751998	ERR9751999	ERR9752000	ERR9752001	ERR9752031	ERR9752032	ERR9752048	ERR9752049	ERR9752050	ERR9752051	ERR9752054	ERR9752060	ERR9752061	ERR9752062	ERR9752063	ERR9752079	ERR9752209	ERR9752265	ERR9752266	ERR9752267	ERR9752268	ERR9752297	ERR9752298	ERR9752299	ERR9752300	ERR9752343	ERR9752344	ERR9752351	ERR9752352	ERR9752353	ERR9752354	ERR9752355	ERR9752376	ERR9752377	ERR9752378	ERR9752381	ERR9752382	ERR9752383	ERR9752390	ERR9752391	ERR9752392	ERR9752409	ERR9752410	ERR9752411	ERR9752458	ERR9752459	ERR9752460	ERR9752464	ERR9752465	ERR9752468	ERR9752469	ERR9752470	ERR9752473	ERR9752474	ERR9752475
K01950	42.80498	74.872564	96.89887499999999	40.7947774	50.407657	76.55921000000001	32.7489578	23.217997699999998	88.543211	84.96344500000001	43.950437	47.129972200000005	124.10734599999999	60.144321	48.117560000000005	15.237463000000002	2.82196	0.0	283.38766799999996	311.46495	83.431152	15.69314	0.0	0.0	28.906597	54.250156	22.22918	69.05126299999999	0.0	1.559898	0.0	2.158642	0.0	0.0	48.141775	13.4826981	9.856164	31.42219	20.37441	27.095978	24.8741726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.125	0.0	0.0	19.912675	3.213657	26.299775	70.57661
K01951	233.4199342	169.16500299999998	216.7974899	190.6549975	42.223191899999996	134.623411	255.039826	122.5620344	264.2696573	238.2223631	220.1496287	225.9781493	259.22204899999997	209.41194190000002	174.3192144	171.951659	221.244429	435.142285	439.68269799999996	241.094288	205.3824893	469.6258785	190.1909669	140.128199	95.326601	159.34851749999999	238.50828	133.516301	160.44402789999998	124.4839498	95.7874195	144.1908156	360.9505363	222.6461251	87.1913949	263.7877519	360.71800310000003	409.8343231	341.96211999999997	338.275736	233.8362399	100.5012024	96.94102120000001	51.9387666	49.755001899999996	81.27695	138.8475407	60.9630049	421.02156379999997	247.1276159	217.31552570000002	189.9382099	181.91604279999999	259.55643599999996	351.25044330000003
K01952	13.1361768	9.368355999999999	2.58678492	7.5904153	34.9041769	25.76944045	20.6026242	77.361977	2.8510036	22.0664216	1.42205	39.6484116	3.6498755000000003	5.0518029	16.90069	35.417962	94.081504	11.563182999999999	12.332175	5.45406849	4.437559	69.733556	71.1942476	90.10695989999999	34.563236	84.863828	33.5664053	34.9631461	243.648244	94.8513459	109.7797362	119.18954667999999	241.8841818	139.3887679	12.0783216	3.211157	2.41868	42.7160462	0.0	2.380401	1.497084	12.278482	10.876748	7.4603387	17.502542	78.2435199	13.4829768	11.327264000000001	9.3685768	0.0	13.6393946	79.3417752	2.8289559	0.0	45.286335199999996
K01953	39.5428054	11.8940267	10.81954	12.94744	6.7414134	30.9806276	16.708066	8.415966	22.4854321	38.903588	6.99288	10.27518	10.6611	10.143702000000001	19.775995	49.6413789	130.9211523	39.57302	12.5897	9.9097532	11.760676	0.0	16.314572899999998	4.696799	46.700231	149.164736	32.0213197	9.821013	72.93300930000001	15.42258	18.732104999999997	199.94062409999998	80.815054	126.4188013	23.4615954	113.764037	39.094253	89.57803799999999	0.0	3.148798	8.09736	165.0625511	85.41338499999999	31.8290108	40.5562116	75.286222	21.8798309	44.2850721	55.951795399999995	92.6337834	1.2186096	46.9405885	1.700636	5.016526	31.807698000000002
K01955	215.4934691	120.842281	164.48198131	137.2223648	79.696217	74.8743853	146.59116869	156.5185611	72.07875200000001	224.4417368	76.8805718	133.010601	204.5401646	161.0366343	95.1628221	197.792677	187.0309861	436.779923	308.000359	341.144486	116.3184386	370.24759	240.2919585	170.612629	184.2507305	211.4916923	182.6368307	114.6637714	287.25594939999996	141.216708	291.3698754	166.3347433	159.6938342	257.09634	18.5218638	62.916215	29.8239573	132.67184516	329.434109	183.201355	89.659612	102.951196	158.9254302	103.6280457	38.8892152	104.234377	119.9024174	134.47943899999999	54.6886136	184.989795	182.61437139999998	214.950284	299.908906	159.700405	61.3649575
K01956	128.651129	39.100677	84.09343820000001	77.7909402	270.8002094	94.714094	176.380829	213.117754	36.418831999999995	161.1035604	165.24597500000002	53.6496036	52.0085656	15.161538	132.150468	23.6550353	117.788963	282.09763200000003	93.23838	40.6989583	96.62239269999999	211.577928	66.9316176	89.77781	167.5399869	79.8089937	94.40928240000001	142.886595	119.514042	133.8209828	158.2414839	119.1802811	225.54447199999998	193.9500218	35.4705815	34.96659	14.5733407	116.0601616	184.426559	155.869405	103.096784	41.229574899999996	132.44863	81.77096	57.114058	48.514984	53.52241599999999	121.7121176	36.5369957	196.948872	123.97225130000001	102.8616352	232.77009950000001	105.68916	110.3410966
K01961	27.676747000000002	20.79978	16.9665663	14.1345211	26.751039600000002	32.9502176	29.630374	33.294996	6.8079410000000005	35.0509867	2.72266	43.158198	9.5068764	7.492757	15.6261829	20.3332155	40.5381906	346.0359053	0.0	10.9079628	19.66412	313.83773	78.1651676	102.53835	10.932319	6.7671985	31.3486318	11.068173	130.04801	115.17709	69.6927769	52.8597886	260.9901503	305.4222623	34.3648345	82.66238	23.232815600000002	57.0401569	0.0	2.959338	0.0	91.834988	58.818645000000004	56.6384001	283.65025	218.494259	217.252118	31.879446	46.30635839999999	182.736777	28.4473769	132.2021609	6.13046	1.23624	81.165198
K01962	20.837173999999997	9.774737	6.189547999999999	6.8381620000000005	42.3811999	20.9192434	24.801013	35.658532	1.864658	27.1495686	37.819653	41.110989	3.442517	2.004679	22.91123	111.0985312	98.15216919999999	349.2659133	0.0	7.1938186	8.96938	373.803877	86.715095	104.03303	39.096841000000005	84.690113	52.305812599999996	48.528608	225.74189	119.10571	76.902804	138.9770509	176.634988	169.8822489	32.245841	21.9426226	11.638017999999999	31.4240396	0.0	0.0	0.0	32.8631034	36.599577000000004	19.461737	39.698643000000004	123.10297299999999	33.5856574	10.048404000000001	12.534337	150.39543	53.747172	138.74883899999998	4.898448	0.71402	79.80111199999999
K01963	24.651757	18.223419200000002	11.4067733	20.192819999999998	15.363844	23.619373799999998	16.132329	24.437442	3.7935619999999997	97.9768328	38.513786	26.168795	7.3048792	2.373718	23.054149300000002	105.808915	94.5580061	182.4740765	0.0	18.31132	86.84633000000001	202.053797	77.9503943	58.716393	44.136068	215.19601079999998	215.69030700000002	44.60026	214.1155823	98.47979699999999	73.962204	136.4268344	186.458238	150.45944169999999	22.333421	38.3094029	19.0571668	33.159235	0.0	1.879638	1.982596	39.356203400000005	35.25584	26.263575	79.5756443	142.87323	51.0846248	18.7980701	27.9884367	144.20667	39.706152	97.15701299999999	5.698905	0.0	34.1958786
K01966	0.378956	1.153798	0.0	0.0	0.0	0.0	0.406278	2.6728359999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.620464	4.70864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01972	165.1528702	126.59695239999999	170.32228	86.9264647	28.993583	93.277395	44.394962	45.1797557	166.6290126	85.9882125	166.382604	65.59557600000001	86.1868	64.2252704	69.5367823	23.39681	137.4370112	194.6644269	307.72434599999997	39.291778	44.52439	186.5303841	0.0	4.644292	24.651418699999997	71.171612	73.76304900000001	46.312442	104.2884114	86.166387	83.871602	98.5672167	265.03065	128.03114300000001	53.712598	179.4253529	188.6125195	252.751966	278.15745999999996	220.7016776	148.02506200000002	75.130423	112.3666496	90.328461	139.636581	45.766628	97.345608	75.8468122	119.080089	222.70392750000002	143.622051	7.5413583	91.79818599999999	140.8484016	145.8830349
K01974	0.64476	2.262623	5.270275099999999	0.214234	0.0	0.0	9.139973	0.0	2.933896	0.0	0.0	0.0	0.0	0.0	0.0	2.24086	0.2841	0.0	0.0	4.1665105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.408029599999999	0.0	0.0	44.79435	4.05578	0.0	0.0	0.0	0.0	0.0	19.887710000000002	7.47148	6.528738	0.0	0.0	0.0	0.0	0.0	0.0	81.6125	13.442975	7.91422	0.0	9.8007781
K01975	9.652	5.2602	2.9276240000000002	1.236634	0.0	0.0	20.49005	17.80978	1.971166	0.0	0.0	0.0	0.0	3.30958	0.0	1.676464	0.0	0.0	0.0	17.90537	0.0	0.0	0.0	0.0	0.0	0.263594	5.12846	0.289676	0.0	0.0	7.48908	12.63357	240.0	10.96414	50.8601	0.0	0.0	3.648323	0.0	0.0	0.0	2.34236	0.0	0.0	1.032188	10.58358	8.4952	0.0	0.0	0.0	48.2414	10.74348	8.88036	2.56752	11.9079
K01989	6.739654	0.546026	0.0	7.07092	25.035199	30.7303551	8.670736	8.8590813	14.953253	33.721573	39.116197	1.3221566999999999	0.995387	7.2459	32.323779	134.76818500000002	158.75382000000002	1.8751181000000001	0.0	1.303414	12.3228	36.3962244	0.0	0.0	53.879192	151.912216	67.15714	6.906879	11.412151	52.068180999999996	31.29223	202.7282807	9.240625	0.0	30.246377000000003	0.0	4.385413	5.194224999999999	4.290289	0.633832	6.5438030000000005	0.0	0.0	2.31674	0.0	0.0	0.0	14.812902	10.162723	0.0	0.0	0.715902	0.0	1.717636	6.39118
K01990	515.37422	175.55257930000002	359.352246	229.840385	445.9518219	218.7137408	343.981612	366.864031	312.540271	466.8143559	422.3702403	571.894036	553.0519389	523.601616	381.0175228	368.1999916	437.44369	162.46662899999998	1145.451291	513.010651	348.183485	73.531003	72.821795	76.30080029999999	312.893858	584.2923127	716.4059129999999	396.034484	120.3306496	103.040616	163.699525	485.54203759999996	532.79609	154.9255963	201.5277303	103.8156164	155.960389	290.158089	1929.58981	973.6665820000001	518.592705	93.49381699999999	272.69807299999997	206.53799600000002	62.4086	112.694001	49.600657999999996	280.949855	224.7937381	199.6875244	451.205895	141.6412308	1102.904937	932.721637	195.9572158
K01991	12.42318	74.00418	93.467652	28.852166999999998	0.0	18.083982	51.686448999999996	35.366406	128.6573849	38.39402	43.522189999999995	37.976729999999996	11.2789961	43.5487456	1.484822	5.6362198999999995	0.0	80.2894	0.0	15.930199	2.03232	0.0	0.0	3.16694	0.0	0.0	46.636516	9.47186	0.0	0.0	0.649438	17.7902153	114.982745	1.8535101	52.400011	101.1512401	204.734236	116.9683607	7.38856	48.46181	143.64663000000002	50.209589	44.99498	17.601022999999998	0.4167782	14.940842	8.445977000000001	14.738319	13.771079	0.0	44.42063	13.048526	9.11378	58.80401	77.953006
K01992	224.6695495	288.16028800000004	348.476203	375.61247990000004	707.5237806	337.1017713	156.470181	288.076031	309.93845799999997	387.8514794	286.890433	249.611999	334.58220140000003	252.150053	265.623922	299.2042748	434.050462	572.6496892	109.45958999999999	105.6151005	441.323933	606.9643100000001	64.506409	125.4296416	344.4119016	725.615407	600.290045	168.0123745	191.686637	419.6039	393.881846	530.9213775000001	670.384305	261.9418309	231.41963529999998	148.6623378	304.747886	327.797756	1166.6861709999998	660.186363	483.426509	108.864034	247.107919	139.8450311	28.708022999999997	76.920798	70.1107967	138.4717051	148.9966492	215.0260416	449.09207	133.111375	355.213685	754.716549	270.24216110000003
K01993	32.350601	84.462017	155.36478	79.382202	0.0	87.7975944	83.464781	66.18586	137.234148	45.002177	52.56505	55.825185000000005	63.10134	60.46601	36.866487	7.525253	58.0758	0.0	57.9696	36.933441099999996	30.427557	0.0	0.0	0.0	0.0	0.6389399	51.342154	33.61659	0.0	0.0	0.0	34.72324	0.0	0.0	85.562197	84.35589759999999	164.14938370000002	183.793309	3.627611	50.141328	85.4143219	19.139121	27.62576	23.74657	0.0	29.408141	28.7237487	56.068558	200.29223100000002	0.0	70.199065	26.379077000000002	16.895818000000002	25.906243999999997	138.47865
K01995	34.464816	6.1899	9.614499	0.0	1.599914	52.1579766	7.83182	28.254027	5.313254	10.8196192	5.981646199999999	207.184	92.282404	99.0593789	34.69102	66.2767	59.47602	105.36872	0.969256	4.40204	23.044849	15.1544	162.665344	214.263618	52.2275173	112.71424710000001	40.7381673	12.14707	207.3604316	42.814893999999995	45.970141999999996	138.774607	162.9202	165.280612	16.216929999999998	66.75478	30.812686	61.1775969	0.0	21.7922	5.02806	20.9162	25.424220599999998	36.0344044	45.6018	128.012809	61.3157872	41.291644	41.2847333	270.93119	21.254173	125.265043	30.252617	38.57954	88.42781860000001
K01996	40.204168	21.627985	30.213194	16.031413	17.7910321	45.542791	26.491448	20.776186	27.5810166	29.4179977	5.4848425	47.12519	16.365378999999997	21.579174	33.99164	71.243215	111.05111099999999	89.97604	290.690737	50.734005	24.684158	22.805581	78.38215	100.725585	61.793973	127.364367	61.1764329	7.486921	127.62637	73.463354	62.038979	161.8796053	73.957404	155.7668615	121.3574147	57.37786	24.75342	82.12877999999999	11.12716	15.914367	0.0	76.134366	65.37541	46.887603999999996	47.007866	84.41335000000001	43.028192	54.147155	51.4823898	140.508845	43.636657	55.348979	5.961621	5.468999	36.4843815
K01997	44.547188	59.29339	57.6456081	51.921387	61.0621821	63.3571559	8.81329	50.6600269	77.72483700000001	85.717033	17.713063	87.0319789	111.4236067	89.89204959999999	46.951402	66.294834	81.6904208	241.15843999999998	292.608211	40.2250043	39.457544	145.83559	257.1220688	151.555085	70.7023533	150.5874174	34.6710073	5.4892612	324.570263	176.705017	426.2414382	153.4710229	381.362914	249.75045599999999	67.8129151	48.55362	21.0831982	111.6272232	42.355810000000005	21.82598	17.5604	95.799654	50.582049999999995	37.775185	121.6508103	238.587963	101.0098072	46.4571403	45.213152	250.51019739999998	165.8642808	193.53832699999998	25.631230000000002	15.946145999999999	80.0523558
K01998	152.49309399999999	51.14579	93.9889608	9.7305396	41.0549732	36.3947589	167.5572171	160.0877677	66.6607968	47.4018811	25.841817	114.9810811	111.510419	72.7108426	82.78925869999999	37.34254	98.84362999999999	93.934529	367.704539	40.83758	7.08509	10.450722	129.916675	207.14440000000002	33.1346479	89.8755152	40.015589	6.795223999999999	120.888408	75.92482000000001	51.036375	121.72319780000001	159.486244	288.2102044	15.3585399	107.01743499999999	37.914770499999996	101.6431728	246.14796	151.08054	74.638561	127.953814	165.799171	110.263165	70.884166	50.578990000000005	51.781042	162.1093771	80.7406205	162.84960900000002	33.078153	136.635798	63.782627	85.82861	93.2320265
K01999	40.38365	36.60883	22.777563999999998	13.755906	14.202572199999999	56.033645899999996	20.35278	76.10595699999999	11.637628	13.12984	15.470922999999999	114.00384199999999	105.605673	67.15942100000001	39.3056774	15.931363999999999	10.506362000000001	96.47961000000001	0.0	24.3933499	14.50971	13.9528	115.418314	189.279234	7.5869040000000005	9.3390988	26.103192	2.17556	195.320426	53.399806	126.160053	62.603167	697.210826	455.22389499999997	58.175791000000004	124.7604008	66.5357487	260.094445	5.99934	9.40334	17.16826	158.62422	133.247027	75.775445	187.932252	194.56012	136.19823200000002	68.349017	92.6185815	382.9112915	91.9691902	215.51228	14.872261	13.027660999999998	130.390667
K02000	3.9707470000000002	3.730062	1.838149	0.298714	0.0	31.420006	11.387022	10.63577	2.178315	0.296952	0.0	36.7866	2.114141	1.6033947	0.0	2.6397196	0.658556	98.72344	0.0	5.07476	2.7502	0.0	62.1175491	90.70242999999999	0.0	0.6830535	4.144734	2.540697	107.4378	23.1856	23.4246	27.2967413	145.938374	127.9598194	10.0934012	37.51044	18.9321261	39.548403	0.0	0.0	0.0	64.313465	36.736028	19.898997	1.630934	118.887044	3.3425979999999997	4.5496019	3.1493994	153.2054	14.722093699999999	46.176758	4.844196	0.0	59.915563
K02001	12.681727	24.706549	14.97342	51.337883	0.0	48.207979	11.189419	21.625584	67.294423	21.325181999999998	39.026	46.43497	29.994167	46.080355	27.95121	1.134395	60.114939400000004	0.0	4.58152	21.5968	25.09431	0.0	0.0	0.0	0.0	0.0	40.461757	27.87958	0.0	0.0	0.0	3.996484	22.151	0.0	16.862724	56.85763	75.10273	58.473729999999996	0.0	16.6189	32.759647	29.41618	29.749039999999997	8.46896	0.57937	4.06998	0.0	17.58844	18.409729	5.07628	14.565475	5.847821	5.44689	15.286178	24.92677
K02002	10.166917	25.460788	13.4025	57.172	0.0	23.016180900000002	7.357097	23.671603	71.997594	27.932115	38.3638	45.1158	30.267435	53.666538	31.019929	0.0	64.102222	91.712754	0.0	2.0360389999999997	26.4356	0.0	0.0	3.94588	0.0	0.0	43.338612999999995	33.99227	0.0	0.0	0.0	4.2706805	5.350979	0.0	4.9103772999999995	67.4058393	102.438247	40.469465	5.12488	19.7813777	37.5968	28.3796	13.81278	12.965447	0.0	6.46772	3.431941	33.273788	28.741831	0.0	9.985618	4.2373829999999995	7.284958	17.012114	30.446146
K02003	334.93985100000003	239.247787	392.10402	291.624149	324.53222999999997	207.5243177	486.121869	519.4976956	566.670567	672.021666	418.0261344	351.8336286	512.996118	450.3056535	329.95164	575.3822333999999	584.56272	41.0717939	1650.140398	831.290118	364.69379200000003	59.98919	165.243	81.20521000000001	697.1022718	823.38792	479.31370400000003	356.341847	23.4668397	307.73240300000003	425.905724	779.8900354000001	289.740032	24.588794999999998	151.5871864	174.1983316	664.691703	443.2239518	766.7988	553.0459950000001	387.214286	17.575507	155.489258	208.92568899999998	3.490403	50.50459600000001	42.558036	302.45806100000004	168.508996	34.611237	297.747735	138.836141	450.14833600000003	408.85771	248.706426
K02004	569.9648658	615.630381	766.833235	607.297749	558.057462	357.205879	725.063399	820.71831055	1249.322029	865.039707	787.3502989	746.942662	725.6505192	781.736	658.7494770000001	558.2737083	925.9878483	152.1892212	2340.806141	323.774017	570.26555	94.671441	27.73377	7.4495395	760.0495935	1006.73468	713.7554311	656.876381	152.15103	123.81643700000001	197.3894915	851.5681559	385.900338	2.091656	285.0255423	759.4680154	1768.3258584	758.963957	1217.34954	987.554549	1464.2933677	19.83778	504.493732	373.3974435	22.3762	37.108236	20.6467699	589.900606	184.81402549999999	112.089386	426.8558754	96.88017400000001	1563.5023039999999	1050.642229	777.0252578999999
K02005	45.75459	110.528224	116.619323	219.54598	3.3012	134.73988	127.011963	99.8350165	409.25753	134.890605	148.942447	197.498562	165.29477	169.589449	128.342785	47.154229	321.018312	123.5384	154.0082	9.54448	116.422212	116.893	0.0	0.0	51.65023	134.4176	164.42337	130.061423	13.39876	34.5926	0.0	186.925211	0.0	1.361539	15.51782	268.6882417	510.959524	345.933789	14.268918	159.42452	248.74014400000002	1.340616	0.0	0.0	0.0	0.0	0.0	3.43424	501.426448	0.0	24.2748	0.914436	29.482419999999998	98.2947157	371.9398881
K02008	6.521708	0.0	0.0	4.165294	4.381111	0.0	7.037599	4.312895	0.0	15.1164001	0.612744	1.5781671	1.0006275	0.0	4.921362	20.4838	78.630563	176.77105	0.0	0.0	0.0	175.44875000000002	0.0	0.0	18.82504	67.4502	20.003774	1.390646	23.19037	89.3858	28.454050000000002	90.36381229999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81034	0.0	0.0	0.0	0.0
K02012	13.84678	12.6256	26.8062	20.358382	9.327983	68.15726000000001	0.0	1.956128	6.0823685	39.82264	1.957524	36.3636	15.03338	14.7213929	0.0	25.092546	58.3772022	252.428435	0.0	1.993884	6.3383	384.43466	131.763269	74.25584	20.678838	95.3416153	19.852656	0.0	184.80349999999999	118.56134	229.91398999999998	147.0953579	114.7188	519.9943803	16.385265	0.0	6.35441	10.9517218	0.0	0.0	0.0	6.63768	5.81708	14.064516	70.857015	147.63156	73.398068	6.463126	3.327598	118.032459	69.267381	140.80122	0.0	2.54562	35.37159
K02013	241.8540214	194.18276699999998	239.789606	194.415052	121.805357	102.291399	142.003165	158.420467	149.35384100000002	383.428578	96.788218	96.24412699999999	124.90391319999999	183.177857	121.388914	120.857968	297.5403523	588.5216762	83.377402	41.445358999999996	81.5294439	340.9363605	166.074455	93.67515800000001	170.983699	302.756076	136.386618	106.7923716	518.981959	395.44475	1107.943893	491.20607670000004	730.673923	288.515755	60.6759805	109.9341653	200.360238	153.162384	224.88979999999998	220.328012	151.6698	128.9498423	221.96417300000002	102.6487872	30.341718	119.888886	86.913268	176.07933	61.626264	172.074994	749.577562	165.2072108	214.127486	232.933647	142.33674820000002
K02014	8.045181	92.708427	75.55624780000001	44.63418	32.43047	26.1867582	61.750968	73.06885	144.8515911	58.114772	51.820589999999996	47.11582	73.5126071	47.0731673	9.905239	4.259785	0.348826	230.76574	116.7086	23.044237	19.673441	115.76024	4.9249443	0.0	0.0	14.2923209	52.5341285	30.6374049	0.0	48.089	189.57860499999998	31.3216292	1174.404	98.33164	70.2938734	39.622202	120.4020194	31.0755559	4.33016	27.074982	53.322364	30.694841	1.190486	13.6879489	17.977770200000002	77.597603	12.9880955	13.818541	10.8300404	154.13604	33.918604	22.6283443	9.9704999	28.530202	226.08609800000002
K02015	138.4139926	215.63413699999998	170.4756497	227.581766	176.37571400000002	91.35551699999999	66.0585913	53.8958722	111.213191	395.467927	73.62561360000001	74.74925999999999	114.541772	171.0786147	98.282554	153.41774900000001	453.3073414	973.536311	2.782401	30.8061767	136.5474561	715.101284	173.95234	104.846871	188.863707	480.897449	237.509989	129.71044	520.3854384	371.813795	1229.5639806000001	634.7298768	1120.212245	360.87813769999997	292.0681547	315.8390611	343.956375	257.0017667	0.0	115.78855109999999	197.5124	259.050077	199.92522	77.093964	241.986353	232.286358	361.9016	84.25844	87.472241	98.517305	1141.1704690000001	289.11178	25.976641	122.03842	290.1699187
K02016	142.374604	317.904076	373.5474944	305.9523367	286.9883554	111.9396557	116.116253	79.481846	204.47788150000002	561.3544430000001	95.510944	59.26202	128.0721316	218.38382769999998	141.540085	92.711921	213.380256	971.88859	93.09691099999999	52.661838	196.91626200000002	584.135755	4.81454	17.804939	150.925704	327.883653	211.402041	87.616052	86.4481414	339.32394999999997	1397.6762096	409.2081345	909.584489	234.23841099999999	279.191596	79.4637759	153.826203	91.293686	0.0	53.830136	102.898178	533.2285306	58.630990000000004	46.586637599999996	96.022358	91.20124	230.5103143	75.186249	239.094346	105.96342999999999	720.198651	106.1142	9.049876	43.288348	75.3182029
K02017	15.090378999999999	10.0487	24.944760000000002	22.919221	29.740233	18.529145	12.794864	1.663606	4.044382000000001	38.111827000000005	4.106953	0.0	14.537866000000001	17.013875	11.632439	35.293421	64.57377720000001	75.721217	0.0	18.518939000000003	5.7953198	100.2942123	0.0	21.004399	30.526566	90.3612109	19.25528	5.6420775	0.0	38.31917	118.956233	134.169603	1.242926	14.40488	15.5619032	9.4477405	5.373401	11.9067031	0.0	1.735742	0.0	45.28338	16.73142	14.7308468	5.40388	8.86112	19.68694	5.549702	9.839177	1.919516	130.906339	23.021805999999998	1.538972	0.643056	4.3770781
K02018	10.05872	12.50616	11.85504	2.174977	7.121641	10.156563	0.0	6.286124000000001	0.453824	13.740610199999999	4.2067	2.09528	8.48464	3.4648795	6.258859	25.987395000000003	62.719029400000004	137.4742317	0.0	0.0	2.58596	69.2342	74.798188	10.80244	27.028011999999997	80.74440999999999	16.16382	4.65858	110.9484	17.7735	24.6416	124.00323300000001	2.64628	274.049357	7.53116	202.89	64.84013519999999	137.9464	0.0	0.0	0.0	250.66	142.381352	51.6656578	3.845509	123.737413	2.846914	96.6854	79.002364	0.0	8.05152	115.03639	5.680465	1.174396	6.9778946
K02019	17.950941	13.56306	17.4808	1.866504	7.4442	9.4619036	9.14262	15.36276	7.156658999999999	4.2610794	3.635221	0.0	28.350409	3.77868	12.214695	12.779859	0.770168	0.0	0.0	8.152002	6.76014	0.0	77.09291	0.0	5.48422	0.0	24.532161000000002	11.61228	112.4272	20.60459	27.658192	24.9786067	260.634	16.581024	43.56923	52.6792	39.42741	76.7076	0.0	0.350296	0.0	70.2298	35.9136	30.10542	0.0	132.350853	11.470334000000001	58.38219	56.173385	0.0	51.24702	168.876045	34.615841	34.482875	11.34775
K02020	37.076155	21.375199	15.303833	5.2354	0.0	5.151133	7.75504	17.395705	3.812616	1.0891257	10.156104000000001	92.8148	69.65773	84.07135699999999	27.701943	1.033072	2.5192810000000003	83.41963000000001	1.191964	14.36632	11.22534	0.0	47.99525	2.49718	1.307322	54.0752	0.889826	8.73614	18.12516	6.400983	4.281061	16.2310366	613.24028	7.679288	22.44803	81.2152	36.585238000000004	61.135239999999996	0.0	29.5166	9.71088	128.7034	89.0554	28.041762	0.0	86.66958	0.0	47.399065	52.111207	0.0	39.60349	72.31061	33.59852	42.022	8.80216
K02024	14.45972	17.01946	15.419976	2.476861	0.815958	8.200006	7.72896	4.0487	6.317522	1.2559763	0.0	31.7354	9.111644	5.450005	0.28179	2.132363	2.8427043999999997	0.0	0.0	16.5966087	0.0	0.0	158.309423	72.344	0.474282	1.1542969	8.113004	0.0	635.856	53.0102	134.2719834	55.9439591	171.677	208.68357	60.3279446	61.5384069	27.24915	58.27279	0.0	0.0	0.0	64.954	54.7234	70.40438	218.28850640000002	210.235984	136.564222	44.748349999999995	54.4188718	674.8731	41.251017999999995	224.689824	0.808926	0.0	74.072205
K02025	372.473842	126.769628	263.389701	58.158204999999995	77.113584	10.481425999999999	167.4313937	225.6516414	408.383939	212.11209	82.4521881	230.329668	300.127764	259.7188481	152.190041	103.429027	257.63602000000003	0.0	893.011591	194.136221	42.080009	30.068005000000003	126.9872	64.39855299999999	223.6163824	344.08761300000003	193.184023	139.996468	1.0993676	15.122344499999999	46.538611	404.2856967	402.05569799999995	39.843588	66.78902	0.3174508	11.783635	154.98501000000002	841.884	492.42829	301.825941	16.0809646	559.831206	337.31139	0.0	6.79464	68.3008	299.62627	71.201995	26.474377999999998	316.428678	87.5266335	1478.20577	514.147557	11.235536
K02026	206.842318	64.338009	157.56048909999998	32.34536	47.845047	24.224166	146.666475	185.833206	201.925994	149.310046	87.906428	288.2475094	489.398204	332.833644	108.1716543	31.565126	75.53058	0.0	294.169315	186.309271	71.8358269	0.0	75.029399	86.42802999999999	128.93968	150.75742499999998	137.25823	87.488815	78.8718	12.63348	36.50384	150.28476899999998	310.084	182.559383	36.2173997	21.693781700000002	20.948791	25.353807	568.97851	296.19757999999996	210.37039000000001	33.57879	34.314172400000004	5.6820608	0.782146	48.32265	19.09632	121.15738900000001	29.931446	2.1764355	73.3470712	172.5931838	484.99780599999997	322.11048700000003	41.525936
K02027	296.819674	92.1044	204.5539	67.19235850000001	117.562529	32.059552000000004	429.887695	412.749376	370.768579	211.381507	88.4318267	281.12685999999997	448.14607	356.49585	143.912825	126.85405899999999	151.040955	40.392	943.2077859999999	431.5599598	71.40661300000001	0.0	31.6238	85.8961961	199.136336	276.702265	74.88080599999999	272.355534	1.314162	13.62122	13.98608	220.79418600000002	660.3355	15.061789000000001	14.8315041	0.0	6.813668	4.439437	868.43989	490.0655	265.69761	0.0	503.7842	368.852	0.0	2.0354	19.28604	389.298	78.90903	3.118261	461.68642	53.01088	1546.3170399	615.293728	9.2668403
K02028	91.208122	45.987195	49.381152	34.994597999999996	42.657427	20.999354	142.01605999999998	159.168863	81.922971	105.88626500000001	29.222367	378.6095523	264.670405	250.613815	112.226591	24.955818	14.85437	91.40611	615.778471	95.9259904	87.410003	33.55621	123.1233515	173.43994	61.479796	81.92606430000001	118.698942	68.74442	339.805691	61.444782000000004	61.138881	69.8896652	26.955	352.61166740000004	32.396437	0.0	1.370464	16.6427169	12.36905	87.585172	63.956848	0.388272	106.24023	93.6466522	25.4698	149.295154	28.864594999999998	126.71735	35.8877518	75.07426	2.255042	103.357829	304.5134	121.69842	63.574998
