#NAME	ERR9752048	ERR9752053	ERR9752060	ERR9752065	ERR9752066	ERR9752070	ERR9752099	ERR9752104	ERR9752105	ERR9752110	ERR9752116	ERR9752120	ERR9752121	ERR9752125	ERR9752145	ERR9752150	ERR9752159	ERR9752164	ERR9752171	ERR9752176	ERR9752177	ERR9752181	ERR9752183	ERR9752187	ERR9752193	ERR9752197	ERR9752233	ERR9752238	ERR9752239	ERR9752243	ERR9752255	ERR9752259	ERR9752265	ERR9752270	ERR9752280	ERR9752285	ERR9752286	ERR9752290	ERR9752297	ERR9752302	ERR9752317	ERR9752321	ERR9752352	ERR9752357	ERR9752376	ERR9752380	ERR9752409	ERR9752413	ERR9752414	ERR9752417	ERR9752423	ERR9752427	ERR9752438	ERR9752442	ERR9752458	ERR9752462
K01845	8.772828	14.100403	28.22357	2.6027	49.886035	8.7066	8.01569	10.714776	34.448777299999996	22.778993	21.2734338	17.9422966	9.021722	7.280621	0.365044	10.8245145	51.793179699999996	9.76506	108.01075	11.7539197	1.326012	18.626022	175.18277999999998	13.234181	86.27017000000001	16.319108	88.6569787	35.266034	14.753718899999999	23.096815	12.483678	12.612774	229.890235	23.439572	15.058562	38.14215	3.433922	21.105356	115.60327	14.927739	138.368438	17.176861000000002	127.720829	31.64461	177.416001	32.31555	26.109785	13.519736	12.153578	0.0	10.37694	2.92382	0.0	40.824796	12.903823	15.0645
K01846	12.22232	0.0	38.8374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.40664	0.0	0.0	0.0	0.0	2.14496	48.5708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.2726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.16652	0.0	0.0	0.0
K01847	5.09244	8.5967188	41.6838	3.5207889999999997	0.0	0.0	0.0	2.433059	9.579118	5.360736	1.3233475	0.0	0.0	1.630482	3.32198	2.33146	60.628637	1.7769089999999998	0.0	2.2687150000000003	0.0	0.0	0.0	1.658742	0.0	2.2522	46.202754	1.235734	6.03202	3.2925	0.0	6.89522	0.0	0.0	0.0	2.94248	0.0	0.392082	0.0	1.970106	31.25863	3.948056	28.63597	1.747006	0.0	0.0	0.0	13.9897417	0.0	0.0	9.35826	0.7444155	0.353462	0.0	0.0	0.0
K01858	3.31538	18.180626	43.7378	2.1260846	0.0	26.9308	0.0	1.493866	166.6406	1.193238	310.112	60.949659999999994	0.0	0.0	22.6254	0.0	90.919	22.551194	0.0	2.69722	345.802	4.425119899999999	5.21388	0.623258	0.0	11.167624	0.0	0.0	29.0826	3.5283620000000004	0.0	3.24372	0.0	4.572941	33.815	7.84818	0.0	61.594599	0.0	0.0	0.0	1.54618	0.0	0.899852	2.39322	3.015663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.20242
K01866	163.4004175	89.697221	181.4590232	57.432383800000004	177.07924599999998	87.1897953	151.04322	89.878238	319.76818199999997	97.582392	278.5455995	171.294219	162.9539778	59.1310051	154.77884079999998	52.2696361	307.6079019	50.6192146	133.61102	100.5343903	302.323239	82.96498030000001	228.94796200000002	151.582563	61.626619	82.1113832	160.1902504	78.767658	111.38423200000001	84.7397642	341.6180695	93.896826	371.7404753	125.526014	115.187157	118.9705473	197.53374200000002	103.6032102	397.090225	90.2404352	134.998605	88.5937359	269.3597978	80.1137024	215.196419	149.566603	22.2546316	91.188046	208.4377573	71.59182	354.0276872	135.7145718	75.3331645	166.418958	55.941197	91.3950153
K01867	97.493137	73.037549	92.006439	65.807614	131.08743049999998	40.715214700000004	136.63837999999998	50.673969	192.2008384	38.162332	190.135868	73.8383923	45.1744109	91.10349	52.990866000000004	62.464013200000004	221.4680279	112.231196	103.97677999999999	25.4360398	126.98796	47.7856111	261.58226	66.0105911	99.95017899999999	43.424226	119.2125903	58.004596	135.355217	43.1297756	83.586049	29.978957	288.303585	101.520826	293.456404	51.165929999999996	229.8040108	151.1099546	350.46184999999997	33.238589	213.4721073	32.5355711	233.3921186	71.0359596	285.515513	40.337050000000005	92.2228	35.938622	47.133407	31.9608	109.1405913	20.12204	238.84592800000001	31.4286238	47.063811	59.1895728
K01868	112.55118209999999	97.8241178	167.1246739	55.5259698	119.6091965	91.8197423	217.27839699999998	60.037974399999996	279.3139903	89.0704034	273.5083043	142.6164616	138.4943324	70.9719719	113.7850296	55.296637	289.29004100000003	74.78973	141.986129	89.488226	323.532004	78.1469495	161.17105899999999	131.980708	62.116026	68.751809	47.477346000000004	104.5651756	80.2216497	64.42858340000001	99.9253988	74.039185	371.410386	118.5048164	105.623234	83.4804379	179.395891	116.225974	330.034407	86.9176277	139.35619499999999	98.5818154	166.66573929999998	53.754753900000004	208.290313	99.02098529999999	52.964154	70.3378056	183.5382717	12.30594	292.24589649999996	113.7791872	141.66217500000002	98.0805895	18.66394	71.6801482
K01869	202.1501581	109.476566	210.0200563	103.2178608	172.87443530000002	95.5864502	357.73024200000003	130.441243	288.8585206	127.7231599	322.5925219	135.95924150000002	164.79663530000002	91.84361399999999	159.923535	62.1656358	272.3176959	156.69799	110.63841000000001	94.6874891	367.629822	77.452201	168.44962610000002	169.1267614	60.470663	115.122004	82.300406	90.8372361	140.595728	93.428361	111.595822	103.9588036	306.649938	125.2411464	211.5082854	116.302972	277.032289	198.34876300000002	216.35958100000002	117.6854086	146.01092799999998	85.16182500000001	183.42522534	88.37771959999999	288.8177129	132.8198648	71.79619100000001	60.8608071	146.68842	77.74521999999999	200.95627969999998	106.149182	195.32061810000002	164.4122505	29.170236000000003	142.1863784
K01870	150.23756899999998	16.1459023	133.85473960000002	22.566048	169.52641699999998	18.417438999999998	462.71224	28.710172	142.9752348	33.0601767	171.406421	65.6738108	106.811163	43.761577100000004	74.2945021	76.2146603	190.6200694	56.778968	101.1433	70.1224181	133.5333873	25.0394113	174.667816	34.725208	58.359432	28.208159600000002	86.08515059	31.9454192	125.023423	50.9874128	66.1241697	27.788237000000002	222.2417082	64.6890016	207.70841420000002	53.893027000000004	315.180144	52.7703952	223.025583	35.6287961	130.74695	46.1040037	137.261438	33.9258201	238.251911	36.550587	95.3405446	53.238724	165.66866	10.68618	229.08800300000001	15.400598500000001	210.060146	53.35623	29.0036641	51.6424003
K01872	195.907245	101.4415987	178.38737890000002	92.21538100000001	45.277082	70.3322267	23.253439	94.3006065	251.1984313	110.021025	312.2517127	187.0030437	141.6770374	110.1855819	130.824615	65.5065581	301.8820334	98.50064	165.079365	87.3212286	307.175629	92.8907871	151.841596	136.8695172	80.459608	92.0711892	107.954139	75.60340169999999	87.5270495	140.3414275	122.1808592	92.317766	271.238388	167.5069739	127.39836199999999	129.75824799999998	113.222588	223.7880652	168.501842	92.0155648	132.619031	82.4055565	152.6812057	179.0276618	287.7143467	194.529213	21.023549	87.34960339999999	186.91683749999999	53.857477	80.729446	116.6539602	105.71926	157.2315928	28.9188085	110.6193625
K01873	220.1780843	33.5342524	143.29019399999999	28.6191981	229.1299271	31.66903	506.50233	27.3276377	130.1394532	41.709958900000004	150.327763	90.007633	129.59216257999998	14.6044	131.3286405	89.20777100000001	212.55587870000002	23.560198	225.79446000000002	75.1903505	101.28662700000001	37.9378327	185.71141	52.563566	59.731576	55.825839	187.41680159999999	32.655039	138.74307596	59.5400342	98.06922899999999	31.752565	486.3500522	38.3788307	231.307866	46.162559699999996	371.331983	73.44467	559.10571	62.0628363	115.7797849	48.0854304	275.7081791	50.9044455	175.1171501	26.491404	44.818783	33.8662273	191.3792513	0.0	297.154146	34.0297732	359.872344	57.273429	28.8934003	44.6554476
K01874	287.879439	66.7679765	411.343531	62.5387735	183.990542	117.7286311	538.15169	84.210599	359.0375548	90.5942588	528.3991149999999	199.1039527	183.6241898	83.5261911	203.625814	124.8509793	352.2819799	66.7522191	132.514587	108.65951799999999	478.827858	62.481235	198.58960979999998	122.5920256	49.678643	98.16825299999999	89.626974	81.9844427	172.9527729	111.73217700000001	90.74105800000001	83.507967	479.27995699999997	85.5007769	329.4581104	105.643177	452.53389899999996	139.5803893	490.104495	123.7259836	176.630402	84.0187838	177.39656630000002	147.636388	113.017635	128.834544	69.8790305	91.0644	332.114217	100.934732	328.7906641	97.08780709999999	333.97240999999997	123.8246668	48.737213000000004	129.3584718
K01875	183.620532	28.748052	151.692225	3.3848247000000002	262.53189	44.638772	480.8372	12.7197754	252.389883	14.818315	212.294287	103.8455487	16.045275	13.020334	68.8742016	69.794242	307.033969	29.749622000000002	180.01255	11.667535	124.47834599999999	27.7598063	237.581799	13.3581886	73.629661	15.9216242	114.253453	24.040385	194.8054153	29.7815874	68.650049	8.475518	325.5377189	12.3553981	212.750079	55.921594	280.734561	125.612178	431.359481	16.350441999999997	168.123457	19.1122849	308.8421156	56.109028	256.662278	13.419975	26.259018	8.28042	27.9753966	0.0	116.9027422	2.6623158	254.2203491	12.725342999999999	51.516872000000006	21.2516351
K01876	213.391539	70.1659386	208.6338401	59.249209900000004	123.058125	99.371517	416.423602	63.841490900000004	316.4460221	75.6159655	394.2795356	234.08821939999999	122.786629	78.5793597	153.4636082	75.7235459	330.0083166	90.9160084	77.43981000000001	68.0469754	352.10214299999996	79.19500959999999	133.1553778	120.5737474	69.2671527	61.650648	99.7749338	58.144794999999995	148.6227973	91.748265	71.503453	72.717045	266.448344	147.1004675	193.4815429	93.200802	333.5939128	92.927207	383.596043	86.2088067	83.565801	72.621788	93.5059501	62.3455816	262.662293	84.93866899999999	15.842766	95.342376	141.8637634	44.635659999999994	251.7996057	85.442807	314.60573700000003	102.277922	43.835599599999995	103.8329857
K01878	35.688458	0.0	48.3871577	3.30554	36.615749199999996	8.042479	21.8458	7.49662	117.01162400000001	1.0256419	22.151957	28.788559	24.248742	1.216102	25.8325503	6.9696985	152.1021861	0.0	179.19185000000002	9.559711	5.283567	18.116726999999997	153.642347	5.288118	111.935327	2.376841	134.40622820000002	25.492620199999998	71.394463	8.266382	65.054455	0.0	214.173513	1.3208195	35.4029843	0.803882	55.238619400000005	28.133988600000002	198.23052	1.66064	122.2743618	6.7571776	204.182287	21.7735922	191.111368	0.0	56.7161637	0.0	17.2577129	10.21574	26.979570000000002	1.401578	2.955297	4.426061	57.8103639	11.1855271
K01879	17.178057	0.0	49.486734	2.28888	154.538008	8.374357400000001	8.84428	8.407626099999998	89.314417	2.1391011	26.009242	29.083613200000002	16.352418	0.0	2.048255	6.7024551	199.84101090000001	0.7790999	141.90766	10.948437	0.964478	19.224346099999998	181.302006	6.651198	87.9111535	2.350816	77.3621211	11.82778	16.81534	8.1632637	59.714374	0.0	129.640185	1.532608	58.3711854	7.37358	8.452919000000001	36.901443	324.070823	2.279697	136.931022	8.5534744	204.0899142	23.776788000000003	153.38917899999998	0.0	29.0865835	0.0	11.5390962	11.05522	2.4620197999999998	2.8518993999999998	0.0	4.8221620000000005	23.720247999999998	11.208302
K01880	139.150949	79.511531	100.9478214	20.9651585	96.924987	97.515734	428.01146	18.691339	197.3323965	37.999021	336.857561	149.111692	11.982516	57.9672343	80.62559	87.446565	103.8532393	72.9710563	122.43293000000001	37.9453613	362.643328	35.91064	61.06077	52.2490332	5.35194	35.248644	105.574373	93.858087	120.8368116	40.5409837	229.8157988	42.07616	175.806217	65.1734021	160.921252	37.978372	294.6998369	103.0504458	154.94744699999998	83.3116407	46.7988016	59.872555	16.44938	17.634948	15.3310553	66.0766203	0.744348	34.496817	16.569378999999998	35.72197	182.2177314	47.578604	303.8005	89.831178	0.0	81.935806
K01881	215.2975776	153.2490338	177.3928718	123.6791787	115.80850799999999	136.8297659	283.39068	159.0051824	196.0788032	160.0294796	183.630214	167.1171554	110.1617097	166.2352338	143.9234464	91.9048591	292.6922425	224.8018927	166.17015	101.7003505	114.7198388	120.6543664	160.38046830000002	197.16040900000002	39.8257921	114.3678724	179.0442234	158.4052366	133.27473	101.4742212	64.0432256	115.8048542	376.155648	204.61414860000002	182.2427674	178.583182	346.785913	202.94164700000002	343.507498	135.4711556	152.7230523	105.044577	164.21480400000002	102.8309818	237.489686	201.7982317	41.410754000000004	120.5384565	100.6891838	87.641966	245.77404850000002	132.6325659	355.565655	173.8570734	61.3017735	222.8062073
K01883	221.997504	53.219616	239.2376183	48.2944409	115.307484	62.315546000000005	400.93408000000005	37.7731871	368.3359168	54.710446	462.970149	140.8869007	175.522114	37.883637300000004	177.373735	70.2679826	365.9135927	75.6018086	139.27219	79.5992558	406.14822000000004	43.6075539	216.6779487	93.739586	55.117055	62.222416	67.6428513	34.8437628	130.4183968	75.5856138	110.6094	48.151983	310.390035	98.7091977	227.34843320000002	73.472365	399.963636	116.5565836	424.079498	67.0969724	187.970891	65.5352481	226.9083412	53.4171124	271.79596	84.986195	159.170602	78.6441783	234.5576835	40.111417	234.2815415	70.5495688	314.6902576	98.8276474	41.7379735	72.082567
K01885	271.288182	55.8855687	267.885495	68.5301935	130.560372	51.9184394	865.682	69.861587	303.35218	76.761646	464.80448499999994	136.8536666	160.800775	59.266834800000005	193.66481100000001	91.847576	180.7042257	102.829985	141.27026	84.6505296	789.5822111	30.114561899999998	102.840782	102.52702000000001	81.233823	75.684737	151.22515190000001	44.984173	177.585048	73.18979900000001	108.10561299999999	46.133829	420.3439	120.19772400000001	332.650152	110.014811	576.338	165.45246600000002	239.02572	75.2887716	92.68049	54.007798	77.17185570000001	50.6224451	190.984144	165.508992	84.28622399999999	83.02821949999999	211.2456377	19.804444	636.3974512000001	80.219975	458.33808	121.3071965	26.507	73.98642
K01886	3.619882	15.104006	17.61994	13.300225999999999	67.083422	2.2872942	0.0	7.284905	25.2428036	22.223985	2.3284619	7.020477	8.043185	4.997415999999999	0.1395888	12.6122463	56.455207	10.419824	112.4173543	8.6456427	0.0	11.311075	163.6484	17.938002	60.428416999999996	12.195395	84.092613	25.935763	8.688866	23.954785	27.582233	19.252312	342.85816	15.522802	8.49986	25.345438	0.0	3.082923	240.43193	19.98278	142.3590705	31.916164	123.5495708	2.833956	128.6592	15.180059	19.099824	17.507449	4.33202	0.0	0.0	5.798736	0.0	23.819650000000003	38.613507999999996	14.558701
K01887	250.2055619	92.9281886	240.7502141	45.3430282	136.255582	112.3075924	515.812369	48.8385696	183.1637649	68.4737627	249.8155452	164.8511248	146.6783998	62.877809	197.7978211	101.6933947	316.8462059	86.8984514	346.94568000000004	95.017541	311.619746	82.52319800000001	152.42989	121.8327704	77.481768	74.378745	242.40176639999999	102.4985938	175.4001613	75.4250091	270.8576635	62.754025999999996	512.5621368	72.7663631	255.58616700000002	83.312999	396.245581	136.69029700000002	529.7957214	92.531157	111.0762709	76.662428	258.89652	48.0448296	232.27374799999998	94.61284599999999	29.302971	54.534796	199.678406	19.47768	248.3898516	60.7557915	346.725682	95.332787	71.118166	82.9086182
K01889	216.461918	59.4763786	217.50397999999998	40.790579	159.4762701	75.3462042	419.80393	39.694766	322.6399329	71.0866123	370.29370439999997	177.152082	138.9415942	75.90203340000001	170.38393399999998	72.9196187	206.6238371	74.01840899999999	167.30189000000001	78.5283938	425.10533699999996	61.309166	140.8114407	110.5458497	57.785826	56.6312395	162.2945305	64.6871172	159.8130414	58.5287875	248.29013039999998	57.197410000000005	409.3704317	120.9020236	205.97633100000002	87.673791	390.4720259	95.1596139	312.60411799999997	89.4303852	137.3896623	69.6551748	213.808393	50.793423000000004	458.313313	123.08354100000001	64.45506619999999	86.9823468	165.442758	35.641957000000005	351.695974	76.5796133	356.791562	123.99963890000001	27.557775	98.6957299
K01890	130.4069902	77.843586	75.6494084	77.91762519999999	64.999608	56.084577	242.24801	105.9630951	144.2930091	106.0498427	82.1894098	99.6531557	91.4728405	87.5702157	72.761613	56.4354115	134.705253	104.4672307	144.08115999999998	80.1452517	51.5972076	66.48057759999999	100.0505843	106.33742409999999	29.831814400000003	68.47486	142.6149545	55.3377611	68.218377	74.789952	88.51604520000001	66.887603	313.362162	97.5806184	130.0347725	57.7591916	270.685863	125.417461	503.7519944	68.5490255	94.9399022	45.675658500000004	147.90839555	87.163976	36.674627	67.9954439	38.099118000000004	47.0908081	115.4771219	57.978232000000006	152.64659650000002	61.410791599999996	125.2697674	127.5049275	6.033697	137.023424
K01892	211.134177	51.064145	188.0163215	43.210757	104.584538	60.208658	435.42579	36.270764	243.998064	42.9431694	250.4844464	95.5446084	164.76247700000002	34.400562	140.69479809999999	90.3773313	268.0976887	70.1795433	169.07494	94.4561992	179.0543612	49.4892064	134.59086299999998	75.398765	46.884004	45.411258	86.9417291	79.37947630000001	109.3156694	57.1335792	93.810947	28.755967000000002	297.789666	83.5653775	225.764438	80.457558	327.834213	83.357991	428.824681	60.998166299999994	133.59574800000001	44.0798213	151.4871563	40.603728	285.13181000000003	238.974096	124.672193	92.358203	185.6101956	44.34807	233.6644722	64.3957255	290.0680448	176.036995	59.4062107	94.0908685
K01893	72.5031875	27.39759	134.9177786	40.6642043	4.7423177	9.795435399999999	14.871685	68.355023	149.8172106	56.495964	79.9733497	30.8704464	155.6129189	12.7381798	106.741005	16.7327639	205.3536142	15.976855500000001	131.93721	72.4809763	14.3909026	29.044364	156.519411	86.374383	46.318008	51.5274397	179.3113903	20.6085854	62.7122989	47.644178	311.3199854	49.300784	381.42019450000004	40.1577816	50.726974999999996	35.605764	36.511383	23.9920001	334.21382900000003	30.403994700000002	147.7379824	35.6373718	157.199824	42.706219000000004	267.5976908	116.186366	29.3121547	69.3052065	213.5600513	13.965454	74.82820319999999	52.2748246	9.6410343	55.821995	17.692644	30.4162369
K01894	7.99032	0.0	38.9438	0.0	0.0	0.0	0.0	0.0	17.04566	0.0	3.647644	0.0	11.10968	0.0	11.46268	0.0	60.12556	0.0	0.0	3.23302	0.955876	0.0	90.9988	0.0	91.5942	0.0	11.773981	17.788710000000002	18.12554	0.0	0.0	0.0	0.0	0.0	15.38602	0.0	0.0	0.0	0.0	0.0	102.4578	0.0	99.9316	0.0	287.048	0.0	29.0344	0.947196	55.44938	0.0	7.34222	0.0	1.398032	0.0	93.74025	0.0
K01895	14.006959	23.9019811	40.2178	16.625339	0.0	20.866410000000002	4.87348	0.0	14.414636	0.0	1.62396	0.6229945	8.515742999999999	15.070537999999999	10.373391	13.825982	60.520666	49.565329999999996	102.29032000000001	10.3962443	5.18908	6.709238	48.52078	6.15884	82.315827	1.148152	105.709242	58.277004000000005	8.2886927	1.2525881	3.9258159999999998	8.11752	4.4576	67.600347	8.26612	34.075421	0.0	29.345604	0.0	23.504956	43.794	14.4159	84.068812	7.320468	223.930278	18.3385	18.015597	38.37441	6.533415	0.0	14.7504	16.925854	0.0	23.8814	60.6856353	5.261801
K01897	68.976253	101.340863	98.41627	41.052776	68.22837	44.892983	7.3511500000000005	23.916612	271.732208	33.754224	347.47017500000004	116.73979999999999	73.03919	101.7420409	59.736118	22.797572	121.0777359	86.45243099999999	56.24154	71.15341480000001	552.9804427	15.001659799999999	129.389575	40.992828	70.539803	37.821368	79.7788206	91.246683	44.708808	46.751211	63.4799331	48.997827	95.07317499999999	60.747817	63.8708264	59.030049	54.0176	213.400034	50.9864	21.9724096	85.4389	29.288614799999998	99.2098	91.051863	111.70353	51.648433000000004	20.135383	51.403152	199.4776013	0.0	57.77444	37.562374999999996	12.37402	29.407223000000002	49.4423356	26.4171638
K01902	147.59703000000002	5.156102000000001	99.52335	1.573062	157.970392	5.45184	345.807118	0.0	96.40986020000001	3.5592810000000004	88.909218	25.7122	6.551704000000001	3.32994	42.4945576	42.349616	59.194883700000005	2.98996	86.23936	30.053064	62.82878	3.77088	152.97563	0.778806	78.25	0.0	115.1139587	34.690823	117.267388	4.945303	15.090735	1.394366	135.865154	1.3075216	155.7640189	4.7807745	271.0024337	15.9776381	152.93342	4.1354752	104.5001605	3.328857	114.2132092	0.0	220.645277	0.0	13.7987159	1.673008	14.866152	0.0	301.3164	0.49932	273.05197400000003	4.621983	125.013989	7.4985138
K01903	169.967413	9.177125	96.0768	1.675626	229.38958799999997	5.13902	381.96185	2.384763	97.2268897	10.4574	92.0866161	26.7668	89.771761	7.791126	45.113786	42.029045	59.4207659	2.798522	145.74564999999998	18.807163	60.0275928	1.297072	106.148886	1.464688	75.4764	1.530978	98.114851	33.589236	75.4169264	7.12766	60.256731	5.1245519999999996	173.167417	6.1888231	147.9252	32.24817	245.259506	23.198839	224.701524	6.55094	55.6850348	4.041313	63.118778	22.898	232.29964	16.30736	60.38262039999999	14.4663	26.842019999999998	0.0	209.7045927	0.79613	148.196446	1.1032984	82.864317	3.14616
K01908	0.250484	0.0643208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5813264	0.0	16.383934	0.0	0.607062	0.0	0.0	0.0	0.0	4.668419	1.864408	0.0	0.0	0.0	0.0	0.0	67.2386	0.0	8.632983	0.693784	0.0	0.0	0.0	0.0	30.219357000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.43316	0.0	15.957616999999999	0.0	0.485344	0.0	0.279722	0.0	0.0	0.0
K01910	4.77868	0.943576	0.0	0.0	12.29332	0.0	0.0	0.0	81.58061000000001	0.943826	1.3628641000000001	0.668352	6.911938	0.881386	6.327602	4.03826	0.0	0.0	0.0	2.572562	0.3032	0.0	46.95268	0.34847	0.0	0.784652	0.4562165	0.0	12.453412	1.93105	5.99996	0.545382	95.4996	0.321498	6.961817	0.0	0.0	3.755687	53.169	0.341646	8.2064	0.1617856	4.46906	0.657588	0.0	0.0	33.439	0.0	20.813956	0.0	7.547124999999999	0.0	0.51975	1.30561	0.0	0.0
K01911	10.300374000000001	0.447112	0.0	1.565336	4.13444	0.873722	0.0	0.0	0.0	0.634738	10.173737000000001	0.672872	0.0	0.0	11.86159	0.0	0.3020561	0.0	132.61982	0.791364	0.0	0.0	8.157112	0.721094	0.0	1.72433	49.434394	0.0	43.086832	1.286222	4.508223	0.971396	21.696181000000003	0.0	15.274440100000001	0.0	2.169536	0.0	10.590741	0.526534	1.26397	0.0	83.05215	0.0	1.684856	0.0	4.863618	5.3728	13.4399607	0.0	11.79764	0.0	4.708141400000001	0.0	1.90218	1.06249
K01912	30.8151695	26.835574	80.162257	51.057826999999996	70.98936	11.988222	0.0	27.047801	25.724822	24.862361	6.587485	4.647662	0.0	37.2267218	62.363743	19.4497038	48.447175	67.521567	84.046196	38.2277539	6.494352	15.315824	82.8588387	52.948578999999995	42.21301	29.959772	10.2244827	21.8775553	0.0	23.830224	11.834097	10.093218	5.56858	123.7022553	6.9012	69.956527	0.0	2.038377	0.0	38.004845	64.422	32.130573	80.009788	21.519248	212.03379999999999	79.78759600000001	1.186986	74.46721600000001	0.0	33.17434	21.021639999999998	79.2594188	1.677926	84.0460552	70.967407	21.3301774
K01914	77.842806	21.0857757	114.69271	43.0525898	168.05900400000002	35.1535556	1.136894	75.4649944	73.1447895	53.5659566	30.1485949	61.862381	131.67334	30.485831	87.5626057	34.646758	226.9562024	19.6217842	130.4014	81.7493999	7.882963	43.2346035	182.004285	103.592845	132.04779299999998	56.269234	115.28979609999999	22.5599791	33.855182	75.0397883	132.622283	52.117204	306.2175661	52.4925932	37.949042	36.9797796	10.264104	47.017652	405.125579	41.5549598	150.689849	38.507049	130.022647	81.257687	208.38002	177.432576	16.8592594	67.584399	289.6078745	68.21125	124.89368920000001	78.9935858	23.8084	134.480572	16.60003	60.6794015
K01915	419.346322	92.9097324	499.323993	88.7770527	337.8282587	117.7908142	782.98384	70.7883777	519.0122087	94.5324187	662.6200899	271.1355969	202.0043139	76.1088234	250.851684	151.9265784	587.726227	147.021008	203.94958599999998	98.45100389999999	746.86654	74.0982132	189.00805	124.75179	122.102553	95.289006	114.7502486	56.8023955	219.18355699999998	134.76297160000001	112.923907	48.040017	224.6174744	169.9756023	409.45221979999997	128.111839	645.42988	208.404294	198.556134	93.5414218	119.6317676	78.810005	95.8027713	90.19099870000001	168.093808	175.6646288	84.19126059999999	95.86138700000001	275.2013555	43.318792	428.037923	104.1367688	604.209212	191.8973245	28.224419400000002	122.5110588
K01916	13.162187	0.0	48.250609000000004	0.60129	9.029862999999999	12.333537	10.5435	8.6657	123.811737	1.6088116000000001	78.00654300000001	32.5016527	21.064151000000003	0.419482	2.5661210000000003	12.446582	190.074729	1.218591	29.95883	12.080783	8.092462000000001	24.4708	122.60266999999999	8.140869	0.0	1.90448	90.8896652	10.98684	42.902207	11.665098	28.2231783	0.0	106.1418539	1.352386	23.541254	0.0	39.321366999999995	34.787616	38.668993	1.384903	114.271071	6.73468	177.11261629999998	27.144556	302.839918	0.0	33.770111	0.470788	10.468259	50.965	5.909459	4.0246222	2.8927929999999997	11.117282	21.28858	25.1833852
K01918	76.78057100000001	53.4204412	79.54547	36.3349638	43.507062	37.5416231	0.0	14.17876	41.432646	42.155241000000004	27.9275957	61.919818	169.23152	63.44542	101.2898808	8.201978	22.49739	44.8334241	72.95056	48.328405	8.7609603	41.873564	34.146435	96.4837625	97.5006	23.215195	171.0052501	71.6136066	32.259641699999996	27.077249000000002	48.68879	46.622796	101.8125365	104.59617899999999	87.342809	63.159952	2.127117	12.4239598	8.1891032	46.8674119	0.914906	31.290566000000002	0.0	12.949632000000001	214.974	131.23080299999998	159.824893	78.0701938	147.78162	0.0	67.1442	56.489599	8.856966	78.227039	92.351146	50.1015962
K01919	26.155043	0.0	42.029556	0.0	45.2129878	7.1816599	0.0	8.7415546	57.972789999999996	1.4079085999999998	19.061318	37.684464899999995	16.39646	0.0	22.0929863	7.397259	175.798053	0.8259059	90.72368	9.8046266	6.0800030000000005	16.4434561	165.57895	5.467446	83.0333957	1.9448541	103.0793675	13.0169592	64.79781	7.3638391	24.433377999999998	0.0	203.8200517	1.235546	21.959602	0.0	6.45728	28.16579	132.31523	1.4014746	147.221635	6.326123300000001	217.59384799999998	20.50181	193.46785	0.0	37.535000999999994	0.0	16.163065	7.97996	11.039943	1.156924	0.0	8.09736	30.35145	12.1236602
K01920	14.3455	0.324716	39.2756	0.0	93.7834	0.0	0.0	0.0	27.90303	0.0	6.935755	0.0	23.53941	0.0	13.28774	0.0	60.588374	0.0	64.344	5.896289	1.3777017	0.0	120.5028	0.0	108.9236	0.0	112.222928	23.1976	40.873	0.0	8.76708	0.0	90.6488	0.0	26.495874	0.0	30.0716	0.0	0.0	0.0	84.0836	0.0	92.1594	0.0	0.0	0.0	104.43661	0.543542	22.12	0.0	20.175805999999998	0.0	3.03884	0.0	77.0901872	0.0
K01921	263.382322	73.9244	170.48265849999999	59.7842311	122.213974	68.8622586	474.46985	47.8775727	211.525844	56.7077837	210.69246	103.1124497	187.807128	82.8263831	177.6046392	87.59580199999999	287.356344	66.1289325	88.33779	98.9155624	93.9463361	46.8506158	114.473	95.679378	1.977812	67.497434	177.984801	47.475348499999996	227.0663189	68.7318233	73.0258584	35.860205	170.659548	84.7536612	280.1201357	54.411024999999995	386.2785	159.60126	295.933802	79.0880792	69.762047	47.7384029	104.086964	93.8268	168.23218400000002	98.235601	91.079977	38.699448	323.29969570000003	36.53682	221.550356	55.0515686	418.694026	96.8962629	2.292183	87.5026382
K01923	246.1018201	47.3769652	171.8229596	23.469429	240.5879457	44.1166179	486.52053	26.1973703	304.351855	48.279007	439.74442600000003	102.5255272	111.5905562	27.1474052	119.10375	70.5199843	301.7400658	50.5566361	192.681287	88.39318	466.5003187	34.60358	249.051852	41.933963299999995	87.262364	47.276221	187.6109923	59.063688	186.320425	49.050561	292.944499	40.535413	346.1381298	30.3079912	236.150444	76.818842	389.782253	120.88294599999999	315.6804574	37.9230445	166.852219	38.911238	188.2258111	51.8235906	441.29807	59.627447000000004	139.894205	49.824565	146.292292	40.1622	248.77041400000002	29.6811572	473.010063	78.3539858	120.0703487	93.6134395
